intercept,주거인구/직장인구,소매업매출월평균변화량,서비스업매출월평균변화량,아파트시세변화_차분평균,아파트 가구수,상가밀도,BAS_AR,외식업매출비율,x,y,BAS_ID
122.50325979198676,0.1137528660444956,3.1272910156645317e-07,-6.552786237490354e-08,-0.006953581531817434,-0.0007546219109373252,-0.0003156200743310657,-7.21920410604984,-2.856421761047213,126.72875070019806,37.49315576902194,21396
123.22532908666858,-0.0201789353739176,3.011857125915777e-07,-2.6557676684877825e-07,-0.010325987143130756,0.0008993452381692282,-0.00038767213015888637,-2.308709425375172,-0.4235360216337871,126.7335285600955,37.4958943330368,21397
123.36004283277427,-0.02939023122511811,1.6303846282116884e-07,-1.4478469598245916e-07,-0.01084237641151671,0.0014306626737755003,-0.00036287513792061343,1.4123184437354623,0.07269212474566134,126.73938802007658,37.495544531644576,21398
120.97914492310568,0.05653546280541387,2.468608780278214e-07,-8.126765367738095e-09,-0.012581692278483526,-0.0003537238561656758,-0.00030363068357164616,-4.658497057854402,-2.039864178966178,126.73172652454332,37.492965960231075,21399
122.23234388006098,0.060070241397873717,1.5833681719559147e-07,2.4273136690633424e-07,-0.013485303306959096,-0.0005050596046500747,-0.00026637215964844894,-1.5649654003818183,-2.3255189288215483,126.73385536785966,37.4916385116362,21400
126.17433912183328,0.023813953077626925,9.442090555020967e-08,4.08503201529482e-07,-0.01339375934015374,-0.00029261660126716647,-0.0002443282356684466,1.9705249285450228,-1.608264852596022,126.73805315071594,37.491102177440354,21401
130.79992091281179,0.01196163141657118,6.606575484728567e-08,5.454898938596126e-07,-0.012735351636552006,-0.00028488846492533446,-0.00021540066251098453,3.465834313509029,-1.0691955127665103,126.74135212742111,37.490648494906665,21402
125.99928411179332,0.17362213984844332,1.402740161164163e-07,5.689542129853832e-07,-0.010966144170177524,-0.0012557264459593306,-0.00022377964635473881,-1.8944396384969364,-4.113346723066877,126.73270623097748,37.48953454642509,21403
126.37784161122786,0.39225333841640614,3.8539993079774924e-07,2.3605679743334284e-07,0.0008236804672050887,-0.002302146219277361,-0.00031709185738568326,-12.658029463615097,-7.350468194597834,126.72350279514926,37.49037966390614,21404
133.94470260906604,0.5351318253233253,4.041372785086483e-07,-1.4878676263906286e-07,0.004957809360479013,-0.004678806053356499,-0.0005200768901064039,-10.457323232421572,-6.643317225957421,126.71190655939117,37.48827801913773,21405
124.30934361269158,0.3381773400381338,2.568234843845179e-07,6.061109159660298e-07,-0.0029104728266162354,-0.002193884418537941,-0.00024042064819088677,-8.443284924146864,-7.516629842853122,126.72737099803639,37.48833961691259,21406
126.04522670069093,0.40729059608372326,3.983388279656141e-07,4.4249173998875e-07,0.0014680448506807727,-0.0027560231469305864,-0.0003054029662747766,-14.361903656641136,-9.238065963549433,126.72347860560502,37.48862329371838,21407
128.68879773901926,0.4637658422473218,4.2988580582323066e-07,3.662959695528188e-07,0.002376647442309016,-0.0036496596755605923,-0.0003883444684574796,-15.613218563424986,-10.534014196417576,126.71952945056313,37.48791378424038,21408
131.94173420959058,0.49594072712892673,4.3813459183051347e-07,2.26684566641029e-07,0.002521620884965778,-0.004337185110146391,-0.00045703024043471644,-14.686408545499665,-9.824536149242576,126.71629369822541,37.48732526129932,21409
128.42883894179406,0.4861666067621915,4.674449894878387e-07,4.1814704440349854e-07,0.003252739991648422,-0.005163588137857238,-0.000513721062086509,-14.647158769963047,-10.008449806488711,126.7150936484797,37.48495080379566,21410
127.14073939971544,0.4996850128015953,4.954593693231757e-07,2.2578895912199815e-07,0.004088366803417588,-0.005401133477451549,-0.0005720497130426468,-13.005959355702991,-8.36973019756542,126.71307511862561,37.48456806462932,21411
125.72849339514347,0.506835986399478,5.81086337253436e-07,2.5122059347670662e-08,0.005316549573048208,-0.005936615449984745,-0.0006349687704849124,-11.707236985318929,-6.419752935997333,126.71107141143118,37.48336660569243,21412
125.9023896574549,0.5143237886086165,6.394435066260611e-07,-1.8848539786272439e-07,0.006555904034902932,-0.0062256317416024606,-0.000660997828185408,-11.047019543803442,-5.182683584475543,126.70971286325026,37.48297866441356,21413
128.16648181927746,0.2575786297647195,1.3790910640312014e-07,7.73582805745582e-07,-0.009206253077061457,-0.0017603978015019,-0.00019703055958388574,-2.36170458109265,-5.649661961520187,126.73181557540234,37.48800429388356,21414
133.78812598515677,0.13928466273392914,6.743755730876985e-08,8.294652099776284e-07,-0.011616015809126617,-0.0014695636587133826,-0.00017791453633641643,1.740241739055036,-3.8127748537130084,126.73690993644202,37.48783076844946,21415
138.72428579704032,0.08667672605853535,2.223444457658883e-08,1.1206519180347914e-06,-0.011767058559636941,-0.0015843812182007478,-4.7798121068968184e-05,4.197906612613084,-2.101186130490685,126.74507215985545,37.485964873332115,21416
131.9081459128036,0.19891812392922734,-4.597915607884908e-08,1.9440925871352314e-06,-0.004747459416899934,-0.005462119462743638,0.0017008955890365019,6.525587764968827,2.755316496370538,126.75471685962937,37.47834825661552,21417
139.20929356925237,0.14860114363381632,-3.6289500687113552e-09,1.6735963108193239e-06,-0.0105009726371206,-0.002874625914734111,0.00022664710887812143,4.929746696588588,-1.5598738695356165,126.74898561442397,37.48287241987407,21418
139.57120349505524,0.12153500092626454,2.5406249144853367e-08,1.19997524346462e-06,-0.011431292910097424,-0.0021181256099032236,-7.56094744958468e-05,3.4508996130994882,-3.5462666864810806,126.74284871939717,37.4848722982534,21419
139.61112949966054,0.18489770952750664,3.1639930887067193e-08,1.2897109343512902e-06,-0.010522469214198147,-0.0023929695242948714,-9.243223632079218e-05,2.6361597883620775,-4.9981709637570635,126.7394528724412,37.4844016726677,21420
139.7256029553689,0.2256612326496262,3.938334082989195e-08,1.2706289723258174e-06,-0.009364495090339986,-0.0025611713735347293,-0.00010238283199527696,1.94983908075953,-6.1117707163809785,126.73705790909489,37.484080234448285,21421
141.33990971665497,0.1794407719978277,1.4036174120239857e-08,1.4223236561291837e-06,-0.01043860066054732,-0.0026733746668165326,6.989747833086767e-06,3.37342348479683,-4.481655551821694,126.74284618265462,37.48274526216631,21422
142.124196123044,0.20470028876276408,1.2848184098538959e-08,1.5428644244398354e-06,-0.009581371545917828,-0.0031852189340547316,1.0050782781081437e-05,2.963782968007249,-5.532052494036803,126.74165449694242,37.48161073619528,21423
123.96611070112627,0.41635629010651987,3.967366105902459e-07,7.536457738355264e-07,0.0025557579423388325,-0.00367571380708345,-0.0003150613805975634,-14.398629134463569,-11.388310847330935,126.72237107261779,37.486114291215785,21424
124.7676406425729,0.35654409236726603,2.38019976055778e-07,8.859159692611053e-07,-0.0014684915338403575,-0.002822795314415936,-0.00022794950400709165,-7.39800587753833,-9.273779126804799,126.7269117548157,37.48644460274113,21425
131.88279816938154,0.27747517536382804,1.0016373143784754e-07,1.0563750793874965e-06,-0.007922308970370467,-0.002268906752004052,-0.00017167666733879685,-0.8265279152921838,-6.937234818514218,126.73217724483142,37.48605426770212,21426
135.95245469192974,0.19506256615594647,5.6231303732937976e-08,1.0538235175855753e-06,-0.010354512995089531,-0.0019496156451259856,-0.00014807997489011803,1.7094610790844698,-4.977025951151694,126.7365898540276,37.48621821910901,21427
