intercept,BAS_AR,서비스업매출월평균변화량,아파트시세변화_차분평균,소매업매출월평균변화량,외식업매출비율,근린생활시설 비율,단독주택 비율,x,y,BAS_ID
120.88837495652982,-18.886280385076628,2.8649434001812046e-07,0.003978090317294992,5.431386653727759e-07,-17.548331695794676,-0.004648922940563571,0.884384811053632,126.71952945056313,37.48791378424038,21408
120.89366809843041,-17.522248650513706,2.392976969514224e-07,0.005414819369021428,5.777936080448594e-07,-15.787276644043853,-0.011525219844888544,0.8872397674686556,126.71629369822541,37.48732526129932,21409
120.38822978149707,-19.759319760729866,3.7339639299999967e-07,0.006517392558075105,6.019600376464355e-07,-15.93142519716231,-0.02019372694261215,0.8613660180866548,126.7150936484797,37.48495080379566,21410
120.51576246776585,-18.559288958998003,3.141393439579561e-07,0.007501675907293774,5.967194382008125e-07,-14.004263949305825,-0.016529849343208725,0.8499387032109602,126.71307511862561,37.48456806462932,21411
120.61037999325765,-18.1654699613811,2.9526214100314323e-07,0.008399477747522824,5.854826105081839e-07,-11.897943099830547,-0.010882029300811773,0.8452294236675273,126.71107141143118,37.48336660569243,21412
120.7618219880434,-17.63882247257542,2.385161732177834e-07,0.009175634349853018,5.802594583442766e-07,-10.522787210761596,-0.004824844172820281,0.8475306909570517,126.70971286325026,37.48297866441356,21413
121.7179326925291,-8.3913461378471,4.4407874461877344e-07,-0.01584146077711653,1.426837579924339e-07,-14.027981337628246,0.021673646048173973,0.8175475663582117,126.73181557540234,37.48800429388356,21414
122.00070402498224,-4.046991751141233,4.833056746432274e-07,-0.018946316719054123,6.157096610924904e-08,-11.79744446046922,0.026607229510180984,0.8027318410226028,126.73690993644202,37.48783076844946,21415
122.3049870287285,-1.3967187942437491,6.909929106119384e-07,-0.018335501519330076,1.0658902781790444e-08,-9.560913215989391,0.029024405808120893,0.8680809258072802,126.74507215985545,37.485964873332115,21416
122.97699320346334,0.7084898021939487,1.7694210315942604e-06,-0.006805120815658764,-5.688439575699378e-08,-4.48684724165674,0.09375088326901297,1.0131534639669506,126.75471685962937,37.47834825661552,21417
122.34815669540728,-0.9999279766118725,1.1341792766989568e-06,-0.015007207067151203,-1.1543653270733898e-08,-9.23699386859217,0.04239488580059882,0.9288937526154031,126.74898561442397,37.48287241987407,21418
122.02559953726862,-2.2783341946065137,7.649529399034538e-07,-0.017841155909105552,1.4528028500598237e-08,-11.14225489993938,0.03112652557051118,0.8762991194478575,126.74284871939717,37.4848722982534,21419
121.77195305102632,-3.227450241570456,7.962029101239182e-07,-0.01698994218846099,2.102709872762765e-08,-12.69530816545396,0.025538099766034092,0.8962560550079965,126.7394528724412,37.4844016726677,21420
121.58079778356617,-4.023784444755233,8.375741578633311e-07,-0.015557759998578145,2.985061533872076e-08,-13.871138625118487,0.018419771950471356,0.9116157410223283,126.73705790909489,37.484080234448285,21421
121.85945452755205,-2.4397896825364556,9.525034120149846e-07,-0.01643090163694765,1.7608351149169818e-09,-12.042313823557091,0.027207287784280394,0.9308279280091589,126.74284618265462,37.48274526216631,21422
121.65729396799412,-2.921654973995059,1.0401541340592856e-06,-0.015345844382593524,1.0850642311984172e-09,-13.124487633584994,0.02353546394371193,0.943773086012356,126.74165449694242,37.48161073619528,21423
120.6586788201936,-19.835526221168127,5.158402673481491e-07,0.003763500819251671,4.835870381440434e-07,-19.02782168722548,-0.01478811317564415,0.9012652073231746,126.72237107261779,37.486114291215785,21424
121.11839951837104,-13.440000789891648,5.753532073907903e-07,-0.001709688141350845,2.7043085029498534e-07,-17.45797289427581,-0.0005031938962217972,0.879045163208283,126.7269117548157,37.48644460274113,21425
121.50242683287958,-6.917641345765866,6.586525953719752e-07,-0.013575263060236176,1.0030898837989776e-07,-15.007528006613231,0.012594811824593013,0.8730369447433387,126.73217724483142,37.48605426770212,21426
