,대지위치,건물명,연면적,주용도코드,주용도코드명,사용승인일
24431,인천광역시 부평구 갈산동 180-2번지,,518.42,02000,공동주택,19941031.0
24432,인천광역시 부평구 갈산동 180-2번지,,518.42,02000,공동주택,19941031.0
24433,인천광역시 부평구 갈산동 180-3번지,,518.42,02000,공동주택,19941031.0
24434,인천광역시 부평구 갈산동 180-3번지,,518.42,02000,공동주택,19941031.0
24435,인천광역시 부평구 갈산동 180-4번지,소망빌라,610.42,02000,공동주택,19941223.0
24436,인천광역시 부평구 갈산동 180-4번지,소망빌라,522.24,02000,공동주택,19941223.0
24437,인천광역시 부평구 갈산동 180-5번지,소망빌라,610.42,02000,공동주택,19941223.0
24438,인천광역시 부평구 갈산동 180-5번지,소망빌라,522.24,02000,공동주택,19941223.0
24439,인천광역시 부평구 갈산동 180-6번지,부평구선거관리위원회청사,545.01,03000,제1종근린생활시설,20051206.0
24440,인천광역시 부평구 갈산동 180-8번지,,518.42,02000,공동주택,19940604.0
24441,인천광역시 부평구 갈산동 180-8번지,,518.42,02000,공동주택,19940604.0
24442,인천광역시 부평구 갈산동 180-9번지,,518.42,02000,공동주택,19940604.0
24443,인천광역시 부평구 갈산동 180-9번지,,518.42,02000,공동주택,19940604.0
24444,인천광역시 부평구 갈산동 180번지,갈월공원 공중화장실,23.98,03000,제1종근린생활시설,20110421.0
24445,인천광역시 부평구 갈산동 181-14번지,세종빌리지,450.28,02000,공동주택,19930828.0
24446,인천광역시 부평구 갈산동 181-14번지,세종빌리지,445.5,02000,공동주택,19930828.0
24447,인천광역시 부평구 갈산동 181-15번지,세종빌리지,439.66,02000,공동주택,19930726.0
24448,인천광역시 부평구 갈산동 181-15번지,세종빌리지,443.6,02000,공동주택,19930726.0
24449,인천광역시 부평구 갈산동 181-16번지,세종빌리지,439.66,02000,공동주택,19930730.0
24450,인천광역시 부평구 갈산동 181-16번지,세종빌리지,444.13,02000,공동주택,19930730.0
24451,인천광역시 부평구 갈산동 181-17번지,세종빌리지,439.66,02000,공동주택,19930730.0
24452,인천광역시 부평구 갈산동 181-17번지,세종빌리지,444.13,02000,공동주택,19930730.0
24453,인천광역시 부평구 갈산동 181-18번지,세종빌리지,439.66,02000,공동주택,19930726.0
24454,인천광역시 부평구 갈산동 181-18번지,세종빌리지,444.13,02000,공동주택,19930726.0
24455,인천광역시 부평구 갈산동 181-19번지,세종빌리지,444.13,02000,공동주택,19930726.0
24456,인천광역시 부평구 갈산동 181-19번지,세종빌리지,439.66,02000,공동주택,19930726.0
24457,인천광역시 부평구 갈산동 181-20번지,세종빌리지,651.19,02000,공동주택,19930804.0
24458,인천광역시 부평구 갈산동 181-7번지,세종빌리지,646.64,02000,공동주택,19930804.0
24468,인천광역시 부평구 갈산동 181-9번지,,448.98,02000,공동주택,19940616.0
24469,인천광역시 부평구 갈산동 182-10번지,세종빌리지,433.1,02000,공동주택,19920710.0
24470,인천광역시 부평구 갈산동 182-10번지,세종빌리지,353.42,02000,공동주택,19920710.0
24471,인천광역시 부평구 갈산동 182-11번지,세종빌리지,445.8,02000,공동주택,19920708.0
24472,인천광역시 부평구 갈산동 182-11번지,세종빌리지,366.0,02000,공동주택,19920708.0
24473,인천광역시 부평구 갈산동 182-12번지,세종빌리지,366.0,02000,공동주택,19920624.0
24474,인천광역시 부평구 갈산동 182-12번지,세종빌리지,445.8,02000,공동주택,19920624.0
24475,인천광역시 부평구 갈산동 182-13번지,세종빌리지,366.0,02000,공동주택,19920624.0
24476,인천광역시 부평구 갈산동 182-13번지,세종빌리지,445.8,02000,공동주택,19920624.0
24477,인천광역시 부평구 갈산동 182-1번지,삼성홈타운,13559.64,02000,공동주택,20110701.0
24478,인천광역시 부평구 갈산동 182-1번지,삼성홈타운,235.84,03000,제1종근린생활시설,20110701.0
24479,인천광역시 부평구 갈산동 182-1번지,삼성홈타운,16.5,02000,공동주택,20110701.0
24480,인천광역시 부평구 갈산동 182-1번지,삼성홈타운,92.46,02000,공동주택,20110701.0
24481,인천광역시 부평구 갈산동 182-1번지,삼성홈타운,5720.04,02000,공동주택,20110701.0
24482,인천광역시 부평구 갈산동 182-2번지,,595.4,04000,제2종근린생활시설,19920328.0
24483,인천광역시 부평구 갈산동 182-3번지,,643.28,04000,제2종근린생활시설,19911205.0
24484,인천광역시 부평구 갈산동 182-4번지,,597.6,01000,단독주택,19911218.0
24485,인천광역시 부평구 갈산동 182-5번지,세종빌리지,598.58,02000,공동주택,19920708.0
24486,인천광역시 부평구 갈산동 182-6번지,세종빌리지,598.58,02000,공동주택,19920708.0
24487,인천광역시 부평구 갈산동 182-7번지,,597.33,02000,공동주택,19920603.0
24488,인천광역시 부평구 갈산동 182-8번지,,583.79,02000,공동주택,19920603.0
24489,인천광역시 부평구 갈산동 182번지,,599.83,04000,제2종근린생활시설,19920328.0
24490,인천광역시 부평구 갈산동 183-1번지,,16.74,02000,공동주택,
24491,인천광역시 부평구 갈산동 183-1번지,상가,136.08,02000,공동주택,19861224.0
24492,인천광역시 부평구 갈산동 183-1번지,,555.39,02000,공동주택,19861224.0
24493,인천광역시 부평구 갈산동 183-1번지,,4.54,02000,공동주택,
24494,인천광역시 부평구 갈산동 183-1번지,,1952.28,02000,공동주택,19861224.0
24495,인천광역시 부평구 갈산동 183-1번지,,1110.78,02000,공동주택,19861224.0
24496,인천광역시 부평구 갈산동 183-1번지,,1110.78,02000,공동주택,19861224.0
24499,인천광역시 부평구 갈산동 183-4번지,,1173.63,02000,공동주택,19790127.0
24500,인천광역시 부평구 갈산동 183-4번지,,838.32,02000,공동주택,19790127.0
24501,인천광역시 부평구 갈산동 183-4번지,,855.27,02000,공동주택,19790127.0
24502,인천광역시 부평구 갈산동 183-4번지,,1263.27,02000,공동주택,19790127.0
24503,인천광역시 부평구 갈산동 183번지,,1152.81,02000,공동주택,19850826.0
24504,인천광역시 부평구 갈산동 184번지,부평세관,2379.5,14000,업무시설,19760730.0
24505,인천광역시 부평구 갈산동 184번지,부평세관,29.7,14000,업무시설,19760730.0
24506,인천광역시 부평구 갈산동 184번지,부평세관,999.76,14000,업무시설,20141028.0
24512,인천광역시 부평구 갈산동 185-2번지,,0.99,03000,제1종근린생활시설,19781221.0
24513,인천광역시 부평구 갈산동 185-2번지,,186.85,03000,제1종근린생활시설,19781221.0
24514,인천광역시 부평구 갈산동 185-4번지,,288.47,04000,제2종근린생활시설,20021221.0
24515,인천광역시 부평구 갈산동 185-5번지,동성에너지 주유소,48.0,04000,제2종근린생활시설,20010627.0
24518,인천광역시 부평구 갈산동 185번지,,1998.17,03000,제1종근린생활시설,19901231.0
24519,인천광역시 부평구 갈산동 18번지,은모래팰리스,999.43,02000,공동주택,20150527.0
24520,인천광역시 부평구 갈산동 18번지,은모래팰리스,998.55,02000,공동주택,20150527.0
24521,인천광역시 부평구 갈산동 19-3번지,동원주택,591.68,02000,공동주택,20011129.0
24522,인천광역시 부평구 갈산동 19-6번지,동원주택,448.3,02000,공동주택,20011128.0
24523,인천광역시 부평구 갈산동 19-7번지,동원주택,463.26,02000,공동주택,20011128.0
24524,인천광역시 부평구 갈산동 19-8번지,동원주택,514.84,02000,공동주택,20011128.0
24526,인천광역시 부평구 갈산동 194-16번지,,12.0,01000,단독주택,19850731.0
24527,인천광역시 부평구 갈산동 194-7번지,,33.06,01000,단독주택,
24528,인천광역시 부평구 갈산동 194-7번지,,46.28,01000,단독주택,
24529,인천광역시 부평구 갈산동 194번지,,117.36,01000,단독주택,
24530,인천광역시 부평구 갈산동 194번지,,54.55,01000,단독주택,19690125.0
24531,인천광역시 부평구 갈산동 194번지,,26.45,01000,단독주택,
24532,인천광역시 부평구 갈산동 194번지,,16.2,01000,단독주택,
24533,인천광역시 부평구 갈산동 194번지,,108.39,01000,단독주택,
24534,인천광역시 부평구 갈산동 194번지,,19.5,01000,단독주택,
24535,인천광역시 부평구 갈산동 194번지,,51.8,01000,단독주택,
24536,인천광역시 부평구 갈산동 194번지,,43.74,01000,단독주택,19711014.0
24537,인천광역시 부평구 갈산동 2-3번지,,1622.15,03000,제1종근린생활시설,20160427.0
24538,인천광역시 부평구 갈산동 2-5번지,풍경채,1843.24,02000,공동주택,20150703.0
24539,인천광역시 부평구 갈산동 20-1번지,,856.27,02000,공동주택,20150421.0
24540,인천광역시 부평구 갈산동 20-1번지,,987.9,02000,공동주택,20150421.0
24542,인천광역시 부평구 갈산동 20번지,엘.스테이,659.25,02000,공동주택,20171201.0
24543,인천광역시 부평구 갈산동 20번지,엘.스테이,659.3,02000,공동주택,20171201.0
24544,인천광역시 부평구 갈산동 21-2번지,,234.27,01000,단독주택,19920904.0
24545,인천광역시 부평구 갈산동 21-7번지,럭키프라자,289.23,01000,단독주택,20050930.0
24546,인천광역시 부평구 갈산동 21번지,원 하우스,630.32,02000,공동주택,20170929.0
24557,인천광역시 부평구 갈산동 226-5번지,,74.51,01000,단독주택,19750605.0
24558,인천광역시 부평구 갈산동 243-1번지,,293.5,03000,제1종근린생활시설,19831110.0
24559,인천광역시 부평구 갈산동 243-1번지,,1.0,01000,단독주택,19831110.0
24560,인천광역시 부평구 갈산동 26-2번지,,46.28,01000,단독주택,
24561,인천광역시 부평구 갈산동 26-2번지,,654.1,02000,공동주택,19950619.0
24562,인천광역시 부평구 갈산동 27-2번지,,659.75,02000,공동주택,19960305.0
24563,인천광역시 부평구 갈산동 277-12번지,,490.5,01000,단독주택,19940822.0
24564,인천광역시 부평구 갈산동 279-4번지,,42.98,01000,단독주택,
24565,인천광역시 부평구 갈산동 279-4번지,,154.2,01000,단독주택,
24566,인천광역시 부평구 갈산동 28-10번지,,69.73,03000,제1종근린생활시설,19740404.0
24567,인천광역시 부평구 갈산동 28-11번지,,294.27,01000,단독주택,19941005.0
24568,인천광역시 부평구 갈산동 28-13번지,,346.63,01000,단독주택,20031226.0
24569,인천광역시 부평구 갈산동 28-13번지,,270.3,04000,제2종근린생활시설,20030123.0
24570,인천광역시 부평구 갈산동 28-14번지,,489.1,02000,공동주택,19940107.0
24571,인천광역시 부평구 갈산동 28-17번지,,18.15,01000,단독주택,
24572,인천광역시 부평구 갈산동 28-17번지,,590.9,02000,공동주택,19910715.0
24573,인천광역시 부평구 갈산동 28-19번지,,432.1,03000,제1종근린생활시설,19860725.0
24574,인천광역시 부평구 갈산동 28-20번지,,492.94,04000,제2종근린생활시설,19870730.0
24575,인천광역시 부평구 갈산동 28-21번지,,312.72,01000,단독주택,19900503.0
24576,인천광역시 부평구 갈산동 28-21번지,,3.84,01000,단독주택,19900503.0
24577,인천광역시 부평구 갈산동 28-23번지,,494.46,03000,제1종근린생활시설,19910731.0
24578,인천광역시 부평구 갈산동 28-29번지,,417.99,02000,공동주택,19940107.0
24579,인천광역시 부평구 갈산동 28-2번지,,3.84,01000,단독주택,19900427.0
24580,인천광역시 부평구 갈산동 28-2번지,,308.04,01000,단독주택,19900427.0
24581,인천광역시 부평구 갈산동 28-4번지,SK 오피스텔,599.76,14000,업무시설,20030123.0
24582,인천광역시 부평구 갈산동 28-5번지,,43.5,01000,단독주택,19790620.0
24583,인천광역시 부평구 갈산동 28-5번지,,75.57,01000,단독주택,19781120.0
24584,인천광역시 부평구 갈산동 28-6번지,새룸원룸B동,522.8,01000,단독주택,20011220.0
24585,인천광역시 부평구 갈산동 28-8번지,새룸원룸A동,539.14,01000,단독주택,20011220.0
24586,인천광역시 부평구 갈산동 29-10번지,수정 1 동,642.5,02000,공동주택,20161124.0
24587,인천광역시 부평구 갈산동 29-14번지,늘봄,1496.41,02000,공동주택,20191016.0
24588,인천광역시 부평구 갈산동 29-17번지,,195.09,01000,단독주택,19841026.0
24589,인천광역시 부평구 갈산동 29-17번지,,2.28,01000,단독주택,19841026.0
24590,인천광역시 부평구 갈산동 29-18번지,,71.17,01000,단독주택,19740809.0
24591,인천광역시 부평구 갈산동 29-19번지,성용빌라,419.37,02000,공동주택,19940506.0
24592,인천광역시 부평구 갈산동 29-19번지,성용빌라,479.07,02000,공동주택,19940506.0
24593,인천광역시 부평구 갈산동 29-1번지,트라움빌리지,526.68,02000,공동주택,20080425.0
24594,인천광역시 부평구 갈산동 29-20번지,민우비취맨숀,658.69,02000,공동주택,19990326.0
24595,인천광역시 부평구 갈산동 29-21번지,,325.02,02000,공동주택,19900704.0
24596,인천광역시 부평구 갈산동 29-21번지,,19.83,01000,단독주택,
24597,인천광역시 부평구 갈산동 29-21번지,,46.28,01000,단독주택,
24598,인천광역시 부평구 갈산동 29-21번지,,325.8,02000,공동주택,19900704.0
24599,인천광역시 부평구 갈산동 29-22번지,,644.22,01000,단독주택,19980710.0
24600,인천광역시 부평구 갈산동 29-23번지,,328.0,01000,단독주택,19881207.0
24601,인천광역시 부평구 갈산동 29-26번지,진성아트빌,575.91,02000,공동주택,20011211.0
24602,인천광역시 부평구 갈산동 29-26번지,진성아트빌,593.33,02000,공동주택,20011211.0
24603,인천광역시 부평구 갈산동 29-27번지,,66.88,01000,단독주택,19761220.0
24604,인천광역시 부평구 갈산동 29-27번지,,193.95,01000,단독주택,19920413.0
24605,인천광역시 부평구 갈산동 29-28번지,,366.66,Z3000,근린생활시설,19990824.0
24606,인천광역시 부평구 갈산동 29-2번지,,90.73,01000,단독주택,19851226.0
24607,인천광역시 부평구 갈산동 29-2번지,,354.48,03000,제1종근린생활시설,19761019.0
24608,인천광역시 부평구 갈산동 29-32번지,,329.36,02000,공동주택,19911018.0
24609,인천광역시 부평구 갈산동 29-32번지,,314.24,02000,공동주택,19911018.0
24610,인천광역시 부평구 갈산동 29-33번지,,328.56,02000,공동주택,19910213.0
24611,인천광역시 부평구 갈산동 29-33번지,,329.81,02000,공동주택,19910213.0
