대지위치,건물명,연면적,주용도코드,주용도코드명,사용승인일
인천광역시 부평구 부개동 23-20번지,,224.74,01000,단독주택,19891107.0
인천광역시 부평구 부개동 23-21번지,,234.36,01000,단독주택,19890916.0
인천광역시 부평구 부개동 23-23번지,,227.52,01000,단독주택,19890916.0
인천광역시 부평구 부개동 23-24번지,,220.59,01000,단독주택,19890908.0
인천광역시 부평구 부개동 23-25번지,,236.25,01000,단독주택,19891013.0
인천광역시 부평구 부개동 23-27번지,,237.24,01000,단독주택,19890928.0
인천광역시 부평구 부개동 23-27번지,,0.99,01000,단독주택,19890928.0
인천광역시 부평구 부개동 23-28번지,,1.8,01000,단독주택,19890925.0
인천광역시 부평구 부개동 23-28번지,,223.14,01000,단독주택,19890925.0
인천광역시 부평구 부개동 23-29번지,,244.98,01000,단독주택,19891013.0
인천광역시 부평구 부개동 23-31번지,금화테크빌,646.5,02000,공동주택,20011220.0
인천광역시 부평구 부개동 23-32번지,금화테크빌,390.9,02000,공동주택,20011220.0
인천광역시 부평구 부개동 23-33번지,금화테크빌,644.68,02000,공동주택,20011220.0
인천광역시 부평구 부개동 23-7번지,금화테크빌,511.74,02000,공동주택,20011220.0
인천광역시 부평구 부개동 230-10번지,,148.8,02000,공동주택,19831231.0
인천광역시 부평구 부개동 230-10번지,,1351.68,02000,공동주택,19831231.0
인천광역시 부평구 부개동 230-1번지,,132.06,01000,단독주택,19850829.0
인천광역시 부평구 부개동 230-2번지,,4.0,01000,단독주택,19820116.0
인천광역시 부평구 부개동 230-2번지,,110.96,01000,단독주택,19820116.0
인천광역시 부평구 부개동 230-4번지,,373.92,03000,제1종근린생활시설,19841203.0
인천광역시 부평구 부개동 230-5번지,,328.87,02000,공동주택,19880106.0
인천광역시 부평구 부개동 230-6번지,,270.6,03000,제1종근린생활시설,20081014.0
인천광역시 부평구 부개동 230-7번지,,310.77,04000,제2종근린생활시설,19971107.0
인천광역시 부평구 부개동 230-8번지,,1020.2,02000,공동주택,19831231.0
인천광역시 부평구 부개동 230-9번지,,1397.73,02000,공동주택,19840116.0
인천광역시 부평구 부개동 230번지,,533.34,02000,공동주택,19831231.0
인천광역시 부평구 부개동 231번지,,1055.12,04000,제2종근린생활시설,19890908.0
인천광역시 부평구 부개동 232-11번지,,475.6,01000,단독주택,19960627.0
인천광역시 부평구 부개동 232-12번지,,343.84,03000,제1종근린생활시설,20040709.0
인천광역시 부평구 부개동 232-7번지,,481.6,03000,제1종근린생활시설,19840807.0
인천광역시 부평구 부개동 232-8번지,,494.33,01000,단독주택,19930824.0
인천광역시 부평구 부개동 232-9번지,,149.72,04000,제2종근린생활시설,20041027.0
인천광역시 부평구 부개동 232번지,,68.5,01000,단독주택,20000424.0
인천광역시 부평구 부개동 234-1번지,,453.4,03000,제1종근린생활시설,19831110.0
인천광역시 부평구 부개동 234-3번지,,318.75,03000,제1종근린생활시설,19850817.0
인천광역시 부평구 부개동 234-3번지,,7.35,03000,제1종근린생활시설,19850817.0
인천광역시 부평구 부개동 234-4번지,,240.45,01000,단독주택,19871006.0
인천광역시 부평구 부개동 234번지,,443.5,01000,단독주택,19940907.0
인천광역시 부평구 부개동 235-1번지,,144.51,01000,단독주택,19850626.0
인천광역시 부평구 부개동 235-2번지,,223.95,01000,단독주택,19941029.0
인천광역시 부평구 부개동 235-6번지,,208.35,01000,단독주택,19901101.0
인천광역시 부평구 부개동 235-7번지,,164.22,01000,단독주택,19901211.0
인천광역시 부평구 부개동 235-8번지,,109.56,01000,단독주택,19931013.0
인천광역시 부평구 부개동 235번지,청원빌라,588.79,02000,공동주택,19950913.0
인천광역시 부평구 부개동 236-10번지,,446.08,01000,단독주택,19870819.0
인천광역시 부평구 부개동 236-12번지,이지팰리스,592.56,02000,공동주택,20170426.0
인천광역시 부평구 부개동 236-15번지,,268.69,01000,단독주택,19890817.0
인천광역시 부평구 부개동 236-16번지,,297.12,01000,단독주택,19940907.0
인천광역시 부평구 부개동 236-2번지,L.G 맨션,491.78,02000,공동주택,20020412.0
인천광역시 부평구 부개동 236-3번지,,56.2,01000,단독주택,19690414.0
인천광역시 부평구 부개동 236-6번지,대광홈타운9차A,390.84,02000,공동주택,20030407.0
인천광역시 부평구 부개동 236-7번지,대광홈타운9차B,568.1,02000,공동주택,20030429.0
인천광역시 부평구 부개동 236-9번지,,56.2,01000,단독주택,19690414.0
인천광역시 부평구 부개동 236번지,,66.36,01000,단독주택,19850806.0
인천광역시 부평구 부개동 238-12번지,,223.92,01000,단독주택,19931113.0
인천광역시 부평구 부개동 238-13번지,일우파인힐,554.32,02000,공동주택,20021014.0
인천광역시 부평구 부개동 238-14번지,,328.92,02000,공동주택,19881109.0
인천광역시 부평구 부개동 238-15번지,,612.35,02000,공동주택,19910723.0
인천광역시 부평구 부개동 238-16번지,,195.52,01000,단독주택,19930128.0
인천광역시 부평구 부개동 238-18번지,유창빌라,329.4,02000,공동주택,19881102.0
인천광역시 부평구 부개동 238-1번지,,170.28,01000,단독주택,19881102.0
인천광역시 부평구 부개동 238-2번지,,273.78,01000,단독주택,19881014.0
인천광역시 부평구 부개동 238-4번지,하이팰리스,303.87,01000,단독주택,20180322.0
인천광역시 부평구 부개동 238-6번지,,284.94,01000,단독주택,19880625.0
인천광역시 부평구 부개동 238-9번지,한솔그린빌,603.38,02000,공동주택,20081014.0
인천광역시 부평구 부개동 238번지,,43.17,01000,단독주택,19631020.0
인천광역시 부평구 부개동 239-10번지,,323.73,01000,단독주택,19930902.0
인천광역시 부평구 부개동 239-12번지,,329.1,02000,공동주택,19910502.0
인천광역시 부평구 부개동 239-13번지,,151.6,01000,단독주택,19840804.0
인천광역시 부평구 부개동 239-15번지,,60.66,01000,단독주택,19781228.0
인천광역시 부평구 부개동 239-15번지,,0.99,01000,단독주택,19781228.0
인천광역시 부평구 부개동 239-16번지,,295.68,01000,단독주택,19931224.0
인천광역시 부평구 부개동 239-19번지,,80.76,01000,단독주택,19781228.0
인천광역시 부평구 부개동 239-19번지,,0.99,01000,단독주택,19781228.0
인천광역시 부평구 부개동 239-1번지,,494.8,03000,제1종근린생활시설,19911220.0
인천광역시 부평구 부개동 239-3번지,,73.52,01000,단독주택,20011031.0
인천광역시 부평구 부개동 239-7번지,,250.08,01000,단독주택,19950118.0
인천광역시 부평구 부개동 239-9번지,,224.82,01000,단독주택,19880810.0
인천광역시 부평구 부개동 239번지,신세계드림빌,444.6,02000,공동주택,20010604.0
인천광역시 부평구 부개동 239번지,신세계드림빌,261.6,02000,공동주택,20010604.0
인천광역시 부평구 부개동 239번지,,175.25,01000,단독주택,19810603.0
인천광역시 부평구 부개동 240-11번지,,687.81,04000,제2종근린생활시설,20180116.0
인천광역시 부평구 부개동 240-14번지,,530.56,04000,제2종근린생활시설,20191224.0
인천광역시 부평구 부개동 240-2번지,,278.64,01000,단독주택,19900918.0
인천광역시 부평구 부개동 240-5번지,,72.42,01000,단독주택,19970919.0
인천광역시 부평구 부개동 242-1번지,,158.4,03000,제1종근린생활시설,19970701.0
인천광역시 부평구 부개동 242-2번지,,137.72,03000,제1종근린생활시설,19820317.0
인천광역시 부평구 부개동 242-4번지,,439.86,02000,공동주택,19970110.0
인천광역시 부평구 부개동 242번지,형도빌라,659.83,02000,공동주택,19940604.0
인천광역시 부평구 부개동 242번지,나동,16.57,01000,단독주택,19781007.0
인천광역시 부평구 부개동 243-10번지,선경맨션,650.92,02000,공동주택,20030228.0
인천광역시 부평구 부개동 243-11번지,,494.82,04000,제2종근린생활시설,19910814.0
인천광역시 부평구 부개동 243-12번지,,862.865,03000,제1종근린생활시설,19910925.0
인천광역시 부평구 부개동 243-17번지,,150.37,01000,단독주택,19841019.0
인천광역시 부평구 부개동 243-18번지,은성씨티빌,307.11,02000,공동주택,20021015.0
인천광역시 부평구 부개동 243-19번지,,65.21,01000,단독주택,19850215.0
인천광역시 부평구 부개동 243-19번지,,206.46,01000,단독주택,19900129.0
인천광역시 부평구 부개동 243-1번지,,440.31,03000,제1종근린생활시설,19870720.0
인천광역시 부평구 부개동 243-21번지,,199.32,01000,단독주택,19900115.0
인천광역시 부평구 부개동 243-23번지,,575.4,02000,공동주택,19851227.0
인천광역시 부평구 부개동 243-24번지,,329.2,02000,공동주택,19900619.0
인천광역시 부평구 부개동 243-25번지,,307.64,01000,단독주택,19920113.0
인천광역시 부평구 부개동 243-27번지,,257.805,01000,단독주택,19890720.0
인천광역시 부평구 부개동 243-2번지,,113.92,04000,제2종근린생활시설,20001018.0
인천광역시 부평구 부개동 243-30번지,미성빌리지,311.02,02000,공동주택,20020206.0
인천광역시 부평구 부개동 243-31번지,,186.69,01000,단독주택,19940325.0
인천광역시 부평구 부개동 243-34번지,,63.47,01000,단독주택,19681005.0
인천광역시 부평구 부개동 243-35번지,,1079.68,02000,공동주택,19841201.0
인천광역시 부평구 부개동 243-36번지,,974.96,02000,공동주택,19850327.0
인천광역시 부평구 부개동 243-6번지,,494.755,03000,제1종근린생활시설,19920706.0
인천광역시 부평구 부개동 243-7번지,,487.19,04000,제2종근린생활시설,19921229.0
인천광역시 부평구 부개동 243-8번지,,102.22,01000,단독주택,19801029.0
인천광역시 부평구 부개동 243-8번지,,95.6,04000,제2종근린생활시설,19791018.0
인천광역시 부평구 부개동 243-9번지,,443.36,03000,제1종근린생활시설,19840718.0
인천광역시 부평구 부개동 244번지,,29.79,01000,단독주택,
인천광역시 부평구 부개동 244번지,,13.32,01000,단독주택,
인천광역시 부평구 부개동 244번지,,69.62,01000,단독주택,
인천광역시 부평구 부개동 245-10번지,,350.1,03000,제1종근린생활시설,19840627.0
인천광역시 부평구 부개동 245-12번지,,479.9,04000,제2종근린생활시설,19960802.0
인천광역시 부평구 부개동 245-13번지,,716.64,04000,제2종근린생활시설,19880909.0
인천광역시 부평구 부개동 245-17번지,삼가주택,378.55,02000,공동주택,20020207.0
인천광역시 부평구 부개동 245-1번지,삼가주택,378.55,02000,공동주택,20020209.0
인천광역시 부평구 부개동 245-3번지,,272.73,01000,단독주택,19941206.0
인천광역시 부평구 부개동 245-5번지,삼가주택,638.045,02000,공동주택,20020426.0
인천광역시 부평구 부개동 245-6번지,,49.16,01000,단독주택,19750623.0
인천광역시 부평구 부개동 245-9번지,원광사,368.18,04000,제2종근린생활시설,20011214.0
인천광역시 부평구 부개동 245번지,,109.39,01000,단독주택,
인천광역시 부평구 부개동 245번지,,69.71,01000,단독주택,
인천광역시 부평구 부개동 245번지,,53.16,01000,단독주택,
인천광역시 부평구 부개동 245번지,,54.48,03000,제1종근린생활시설,
인천광역시 부평구 부개동 245번지,,93.02,01000,단독주택,
인천광역시 부평구 부개동 245번지,대성빌라,365.3,02000,공동주택,19961030.0
인천광역시 부평구 부개동 245번지,대성빌라,646.52,02000,공동주택,19961030.0
인천광역시 부평구 부개동 245번지,,29.95,01000,단독주택,
인천광역시 부평구 부개동 245번지,,42.98,01000,단독주택,
인천광역시 부평구 부개동 245번지,,23.21,01000,단독주택,
인천광역시 부평구 부개동 245번지,,10.91,01000,단독주택,
인천광역시 부평구 부개동 246-10번지,,109.41,01000,단독주택,19811027.0
인천광역시 부평구 부개동 246-10번지,,146.02,01000,단독주택,19811031.0
인천광역시 부평구 부개동 246-12번지,,2.0,03000,제1종근린생활시설,19860705.0
인천광역시 부평구 부개동 246-12번지,,577.77,03000,제1종근린생활시설,19860705.0
인천광역시 부평구 부개동 246-4번지,,287.82,03000,제1종근린생활시설,19860222.0
인천광역시 부평구 부개동 246-5번지,,453.68,03000,제1종근린생활시설,19851217.0
인천광역시 부평구 부개동 246-7번지,,494.28,04000,제2종근린생활시설,19940817.0
인천광역시 부평구 부개동 246-8번지,,52.89,03000,제1종근린생활시설,
인천광역시 부평구 부개동 247-1번지,,26.45,01000,단독주택,
인천광역시 부평구 부개동 247번지,,20.83,01000,단독주택,
인천광역시 부평구 부개동 247번지,,19.83,01000,단독주택,
인천광역시 부평구 부개동 247번지,,13.22,01000,단독주택,
인천광역시 부평구 부개동 247번지,,13.22,01000,단독주택,
인천광역시 부평구 부개동 248-8번지,,494.45,04000,제2종근린생활시설,19901015.0
인천광역시 부평구 부개동 249-2번지,대창스페이스빌,447.0,02000,공동주택,20091218.0
인천광역시 부평구 부개동 249-2번지,대창스페이스빌,659.28,02000,공동주택,20091218.0
인천광역시 부평구 부개동 249-4번지,,399.24,04000,제2종근린생활시설,20060302.0
인천광역시 부평구 부개동 249-5번지,,658.6,02000,공동주택,19940602.0
인천광역시 부평구 부개동 249-6번지,대창스페이스빌,446.12,02000,공동주택,20091229.0
