,BAS_ID,IntHH,IntHH_R2,IntHH_R3,IntHH_R5,IntTekl,IntTekl_R2,IntTekl_R3,IntTekl_R5
146,21446,0.06752589714049587,1.364259967768595,1.0647404008264463,0.8249570576859504,0.6198678060330579,0.6943792547107438,0.5844909002479339,0.5641228689256199
147,21447,0.06519159685654008,1.201941380337553,0.9493510299156118,0.7380075082489451,0.6158753605274262,0.548476012278481,0.5325950447890295,0.5274554024683544
148,21448,0.057807024664556964,1.3848427848101266,1.07665290778481,0.8347828594303798,0.6137146201265823,0.6918242893670886,0.584481495443038,0.5660574063924051
149,21449,0.11246837324675324,1.2236433314285715,0.9697788792207792,0.7563210983116883,0.5894724654545455,0.5188072576623376,0.5300220381818181,0.5303429197402597
150,21450,0.05590188440793201,1.4556999908215298,1.127364151246459,0.8717355802266289,0.6124067267988669,0.6744836844475921,0.5932987429745042,0.5764434170254958
151,21451,0.060106877751677855,1.4563824622818793,1.1214627853691275,0.8695741426174498,0.6152440536241611,0.7047720920805369,0.5984163944295302,0.5785041893959731
152,21452,0.06193514772830188,1.4515316034716983,1.1183383446792452,0.8667742416981131,0.6164185855849056,0.6795420604528302,0.5920834997735849,0.5752839129433962
153,21453,0.059651646397321435,1.428000917232143,1.1152689216517857,0.8726315179464287,0.6149347517410714,0.6755483912499999,0.5907286406696428,0.5768241429017857
154,21454,0.05711972781578947,1.4491317447368421,1.1275576009649122,0.8797186728947368,0.6132475490350877,0.6190988025438596,0.5838706448245614,0.5743439807894737
155,21455,0.05303175452597403,1.3889786136363635,1.0806405646103896,0.8357856678571428,0.6103638622727272,0.702648906038961,0.5888330704545455,0.5672163542207792
156,21456,0.17924841025,1.136015244404762,0.9048359898809524,0.7090039712499999,0.5224993052380953,0.4418932533333333,0.5072440260714286,0.5136207838095238
157,21457,0.10459945373170733,1.1794828053658537,0.9369157107804879,0.7336385774146341,0.6133737050243903,0.5527943874634147,0.5306155881951219,0.524016479902439
158,21458,0.08281165029166666,1.2566709753333334,0.9863354943333333,0.7699942705,0.62811749625,0.5951338205833333,0.5507774655,0.54334497875
159,21459,0.0559071165,1.046187013030303,0.8412463757575758,0.6580459157575758,0.6120794062121212,0.4927599013636364,0.4939579916666666,0.4939008046969696
160,21460,0.052401745459999996,1.070974844,0.8600395904,0.671429018,0.6098474568000001,0.5908634606,0.5150684057999999,0.5042377353999999
