ALWNC_DE,ALWNC_RESN,BSI_INT,ENG_RN,MVMN_DE,MVMN_RESN,MVM_RES_CD,NTFC_DE,OPERT_DE,RBP_CN,RDS_DPN_SE,RDS_MAN_NO,REP_CN,RN,RN_CD,ROAD_BT,ROAD_LT,ROA_CLS_SE,SIG_CD,WDR_RD_CD,ROAD_LT_CU,center_x,center_y
"20091019",마분로의 시작지점에서부터 약 270m 지점에서 왼쪽으로  분기되는 도로,"10",Mabun-ro 27beon-gil,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000219",부개동 394-21,"1","718",부개동 473-6,마분로27번길,"4262226",4.00000000,36.00000000,"4","28237","3",36.356,176878.40210,442731.29760
"20091019",마분로의 시작지점에서부터 약 270m 지점에서 왼쪽으로  분기되는 도로,"10",Mabun-ro 27beon-gil,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000219",부개동 394-21,"1","1984",부개동 473-6,마분로27번길,"4262226",5.00000000,36.00000000,"4","28237","3",35.775,176964.44070,442705.12360
"20091019",마분로의 시작지점에서부터 약 280m 지점에서 오른쪽으로  분기되는 도로,"10",Mabun-ro 28beon-gil,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000219",부개동 394-8,"0","1767",부개동 430-4,마분로28번길,"4262227",6.00000000,239.00000000,"4","28237","3",238.672,176745.29560,442753.35040
"20091019",마분로의 시작지점에서부터 약 280m 지점에서 오른쪽으로  분기되는 도로,"10",Mabun-ro 28beon-gil,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000219",부개동 394-8,"2","2870",부개동 430-4,마분로28번길,"4262227",3.00000000,33.00000000,"4","28237","3",33.039,176798.56830,442695.18260
"20091019",마분로의 시작지점에서부터 약 280m 지점에서 오른쪽으로  분기되는 도로,"10",Mabun-ro 28beon-gil,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000219",부개동 394-8,"1","2869",부개동 430-4,마분로28번길,"4262227",4.00000000,38.00000000,"4","28237","3",37.866,176806.47560,442717.43950
"20091019",마분로의 시작지점에서부터 약 350m 지점에서 왼쪽으로  분기되는 도로,"10",Mabun-ro 35beon-gil,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000219",부개동 400-3,"1","98",부개동 398-1,마분로35번길,"4262228",4.00000000,38.00000000,"4","28237","3",38.013,176871.47050,442657.48560
"20091019",마분로의 시작지점에서부터 약 350m 지점에서 왼쪽으로  분기되는 도로,"10",Mabun-ro 35beon-gil,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000219",부개동 400-3,"0","2352",부개동 398-1,마분로35번길,"4262228",5.00000000,106.00000000,"4","28237","3",106.125,176888.56100,442632.75680
"20091019",마분로의 시작지점에서부터 약 40m 지점에서 오른쪽으로  분기되는 도로,"10",Mabun-ro 4beon-gil,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000219",부개동 259-23,"0","2245",부개동 259-2,마분로4번길,"4262229",4.00000000,107.00000000,"4","28237","3",107.431,176751.09290,442907.19850
"20091019",마장로의 시작지점에서부터 약 130m 지점에서 왼쪽으로  분기되는 도로,"10",Majang-ro 13beon-gil,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000219",십정동 573-40,"0","1486",십정동 573-20,마장로13번길,"4262231",8.00000000,142.00000000,"4","28237","3",142.117,174311.38950,442301.17900
"20091019",마장로의 시작지점에서부터 약 1430m 지점에서 왼쪽으로  분기되는 도로,"10",Majang-ro 143beon-gil,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000219",산곡동 369-466,"1","477",산곡동 산46-25,마장로143번길,"4262232",3.00000000,39.00000000,"4","28237","3",39.384,173864.89270,443495.83550
"20091019",마장로의 시작지점에서부터 약 1430m 지점에서 왼쪽으로  분기되는 도로,"10",Majang-ro 143beon-gil,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000219",산곡동 369-466,"1","906",산곡동 산46-25,마장로143번길,"4262232",4.00000000,75.00000000,"4","28237","3",75.152,173839.61300,443464.55420
"20091019",마장로의 시작지점에서부터 약 1430m 지점에서 왼쪽으로  분기되는 도로,"10",Majang-ro 143beon-gil,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000219",산곡동 369-466,"0","1681",산곡동 산46-25,마장로143번길,"4262232",5.00000000,194.00000000,"4","28237","3",194.281,173849.09120,443519.77660
"20091019",마장로의 시작지점에서부터 약 1440m 지점에서 오른쪽으로  분기되는 도로,"10",Majang-ro 144beon-gil,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000219",산곡동 369-660,"0","1671",산곡동 306-6,마장로144번길,"4262233",10.00000000,488.00000000,"4","28237","3",487.911,174026.71540,443757.77300
"20091019",마장로의 시작지점에서부터 약 1680m 지점에서 오른쪽으로  분기되는 도로,"10",Majang-ro 168beon-gil,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000219",산곡동 369-714,"1","1407",산곡동 311-79,마장로168번길,"4262234",4.00000000,32.00000000,"4","28237","3",32.441,174007.24540,443833.21420
"20091019",마장로의 시작지점에서부터 약 1680m 지점에서 오른쪽으로  분기되는 도로,"10",Majang-ro 168beon-gil,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000219",산곡동 369-714,"1","942",산곡동 311-79,마장로168번길,"4262234",4.00000000,46.00000000,"4","28237","3",45.868,173931.33130,443804.09430
"20091019",마장로의 시작지점에서부터 약 1680m 지점에서 오른쪽으로  분기되는 도로,"10",Majang-ro 168beon-gil,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000219",산곡동 369-714,"0","1099",산곡동 311-79,마장로168번길,"4262234",5.00000000,223.00000000,"4","28237","3",223.279,173939.06160,443825.20090
"20091019",마장로의 시작지점에서부터 약 1680m 지점에서 오른쪽으로  분기되는 도로,"10",Majang-ro 168beon-gil,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000219",산곡동 369-714,"1","1405",산곡동 311-79,마장로168번길,"4262234",5.00000000,55.00000000,"4","28237","3",55.274,173856.11470,443822.03420
"20091019",마장로의 시작지점에서부터 약 1680m 지점에서 오른쪽으로  분기되는 도로,"10",Majang-ro 168beon-gil,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000219",산곡동 369-714,"1","1100",산곡동 311-79,마장로168번길,"4262234",3.00000000,20.00000000,"4","28237","3",20.183,173959.30610,443827.39740
"20091019",마장로의 시작지점에서부터 약 1770m 지점에서 왼쪽으로  분기되는 도로,"10",Majang-ro 177beon-gil,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000219",산곡동 371-19,"1","973",산곡동 371-145,마장로177번길,"4262235",2.00000000,20.00000000,"4","28237","3",19.648,173689.71290,443772.49340
"20091019",마장로의 시작지점에서부터 약 1770m 지점에서 왼쪽으로  분기되는 도로,"10",Majang-ro 177beon-gil,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000219",산곡동 371-19,"1","457",산곡동 371-145,마장로177번길,"4262235",4.00000000,48.00000000,"4","28237","3",48.385,173685.38790,443809.00800
"20091019",마장로의 시작지점에서부터 약 1770m 지점에서 왼쪽으로  분기되는 도로,"10",Majang-ro 177beon-gil,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000219",산곡동 371-19,"1","458",산곡동 371-145,마장로177번길,"4262235",4.00000000,81.00000000,"4","28237","3",80.939,173754.34700,443793.52760
"20091019",마장로의 시작지점에서부터 약 1770m 지점에서 왼쪽으로  분기되는 도로,"10",Majang-ro 177beon-gil,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000219",산곡동 371-19,"0","456",산곡동 371-145,마장로177번길,"4262235",4.00000000,192.00000000,"4","28237","3",191.919,173728.92300,443818.73140
"20091019",마장로의 시작지점에서부터 약 1790m 지점에서 왼쪽으로  분기되는 도로,"10",Majang-ro 179beon-gil,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000219",산곡동 367-29,"1","979",산곡동 371-79,마장로179번길,"4262236",2.00000000,17.00000000,"4","28237","3",16.942,173693.57960,443866.69740
"20091019",마장로의 시작지점에서부터 약 1790m 지점에서 왼쪽으로  분기되는 도로,"10",Majang-ro 179beon-gil,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000219",산곡동 367-29,"1","980",산곡동 371-79,마장로179번길,"4262236",3.00000000,22.00000000,"4","28237","3",21.605,173727.22280,443860.57950
"20091019",마장로의 시작지점에서부터 약 1790m 지점에서 왼쪽으로  분기되는 도로,"10",Majang-ro 179beon-gil,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000219",산곡동 367-29,"1","2859",산곡동 371-79,마장로179번길,"4262236",3.00000000,15.00000000,"4","28237","3",15.109,173716.75170,443828.80800
"20091019",마장로의 시작지점에서부터 약 1790m 지점에서 왼쪽으로  분기되는 도로,"10",Majang-ro 179beon-gil,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000219",산곡동 367-29,"0","203",산곡동 371-79,마장로179번길,"4262236",5.00000000,139.00000000,"4","28237","3",139.303,173724.91120,443870.72970
"20091019",마장로의 시작지점에서부터 약 1790m 지점에서 왼쪽으로  분기되는 도로,"10",Majang-ro 179beon-gil,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000219",산곡동 367-29,"1","204",산곡동 371-79,마장로179번길,"4262236",6.00000000,48.00000000,"4","28237","3",47.890,173709.83100,443840.80680
"20091019",마장로의 시작지점에서부터 약 1800m 지점에서 오른쪽으로  분기되는 도로,"10",Majang-ro 180beon-gil,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000219",산곡동 369-15,"1","1404",산곡동 306-6,마장로180번길,"4262237",4.00000000,68.00000000,"4","28237","3",68.127,173851.92950,443883.45410
"20091019",마장로의 시작지점에서부터 약 1800m 지점에서 오른쪽으로  분기되는 도로,"10",Majang-ro 180beon-gil,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000219",산곡동 369-15,"0","1218",산곡동 306-6,마장로180번길,"4262237",6.00000000,321.00000000,"4","28237","3",321.133,173938.16230,443951.67460
"20091019",마장로의 시작지점에서부터 약 1800m 지점에서 오른쪽으로  분기되는 도로,"10",Majang-ro 180beon-gil,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000219",산곡동 369-15,"1","2384",산곡동 306-6,마장로180번길,"4262237",4.00000000,63.00000000,"4","28237","3",62.910,174018.89130,444008.77390
"20091019",마장로의 시작지점에서부터 약 1800m 지점에서 오른쪽으로  분기되는 도로,"10",Majang-ro 180beon-gil,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000219",산곡동 369-15,"1","2385",산곡동 306-6,마장로180번길,"4262237",6.00000000,63.00000000,"4","28237","3",62.581,174046.53670,444014.42300
"20091019",마장로의 시작지점에서부터 약 10m 지점에서 왼쪽으로  분기되는 도로,"10",Majang-ro 1beon-gil,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000219",십정동 574-26,"0","1924",십정동 576-13,마장로1번길,"4262238",5.00000000,125.00000000,"4","28237","3",124.691,174331.67270,442236.66480
"20091019",마장로의 시작지점에서부터 약 2040m 지점에서 오른쪽으로  분기되는 도로,"10",Majang-ro 204beon-gil,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000219",산곡동 397-2,"1","529",산곡동 329-1,마장로204번길,"4262239",6.00000000,72.00000000,"4","28237","3",71.506,173778.05730,444132.13320
"20091019",마장로의 시작지점에서부터 약 2040m 지점에서 오른쪽으로  분기되는 도로,"10",Majang-ro 204beon-gil,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000219",산곡동 397-2,"0","1162",산곡동 329-1,마장로204번길,"4262239",8.00000000,199.00000000,"4","28237","3",199.097,173794.31590,444159.80920
"20091019",마장로의 시작지점에서부터 약 2200m 지점에서 오른쪽으로  분기되는 도로,"10",Majang-ro 220beon-gil,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000219",산곡동 222-11,"0","411",산곡동 산15-36,마장로220번길,"4262240",8.00000000,440.00000000,"4","28237","3",356.688,173952.56460,444282.11300
