address,latitude,longitude,주용도코드명,연면적
인천광역시 부평구 부평동 136-167번지,37.5019083,126.7327505,단독주택,84.07
인천광역시 부평구 부평동 136-168번지,37.5020119,126.7327409,단독주택,97.53
인천광역시 부평구 부평동 136-169번지,37.5021096,126.7327443,단독주택,78.77
인천광역시 부평구 부평동 136-173번지,37.5018933,126.7332339,단독주택,77.42
인천광역시 부평구 부평동 136-175번지,37.5021154,126.733423,단독주택,85.56
인천광역시 부평구 부평동 136-176번지,37.5019999,126.7334175,단독주택,73.72
인천광역시 부평구 부평동 136-177번지,37.5018775,126.733404,단독주택,141.27
인천광역시 부평구 부평동 136-178번지,37.5018631,126.7335363,단독주택,247.06
인천광역시 부평구 부평동 136-179번지,37.5019806,126.733549,단독주택,238.68
인천광역시 부평구 부평동 136-180번지,37.502095,126.7335734,단독주택,147.92
인천광역시 부평구 부평동 136-181번지,37.5020908,126.7337282,단독주택,256.23
인천광역시 부평구 부평동 136-182번지,37.5019674,126.733727,단독주택,86.76
인천광역시 부평구 부평동 136-183번지,37.5018503,126.733716,단독주택,74.96
인천광역시 부평구 부평동 136-184번지,37.5018844,126.7338862,공동주택,482.26
인천광역시 부평구 부평동 136-187번지,37.5021202,126.7332852,단독주택,92.3
인천광역시 부평구 부평동 136-188번지,37.5020026,126.7332275,단독주택,108.55
인천광역시 부평구 부평동 136-193번지,37.5020462,126.7331,단독주택,77.0
인천광역시 부평구 부평동 136-194번지,37.5018955,126.7331143,단독주택,176.51
인천광역시 부평구 부평동 136-195번지,37.5019544,126.7329935,단독주택,123.57
인천광역시 부평구 부평동 136-199번지,37.5018793,126.7329916,단독주택,113.86
인천광역시 부평구 부평동 136-1번지,37.501925,126.7322726,단독주택,116.68
인천광역시 부평구 부평동 136-200번지,37.5019372,126.7340438,공동주택,329.76
인천광역시 부평구 부평동 136-201번지,37.5018274,126.7340056,공동주택,206.61
인천광역시 부평구 부평동 136-35번지,37.5020431,126.7340641,공동주택,329.68
인천광역시 부평구 부평동 136-36번지,37.5020556,126.7338768,공동주택,482.86
인천광역시 부평구 부평동 136-37번지,37.5021152,126.7331969,단독주택,108.0
인천광역시 부평구 부평동 136-41번지,37.5020707,126.7329826,단독주택,114.03
인천광역시 부평구 부평동 136-50번지,37.501925,126.7322726,단독주택,51.24
인천광역시 부평구 부평동 136-52번지,37.501925,126.7322726,단독주택,51.23
인천광역시 부평구 부평동 136-5번지,37.5020561,126.7304605,제2종근린생활시설,149.7
인천광역시 부평구 부평동 136-76번지,37.501925,126.7322726,단독주택,70.18
인천광역시 부평구 부평동 136-97번지,37.501925,126.7322726,단독주택,33.0
인천광역시 부평구 부평동 136번지,37.501925,126.7322726,단독주택,128.92000000000002
인천광역시 부평구 부평동 137-8번지,37.5021539,126.7305334,단독주택,19.5
인천광역시 부평구 부평동 137번지,37.5021539,126.7305334,단독주택,52.9
인천광역시 부평구 부평동 138-1번지,37.5021539,126.7305334,제1종근린생활시설,990.82
인천광역시 부평구 부평동 139-5번지,37.5022363,126.7311307,제1종근린생활시설,73.28
인천광역시 부평구 부평동 139-5번지,37.5022363,126.7311307,제2종근린생활시설,415.02
인천광역시 부평구 부평동 139-7번지,37.502005,126.7310988,제1종근린생활시설,380.26
인천광역시 부평구 부평동 139-8번지,37.5021073,126.7311155,제1종근린생활시설,465.48
인천광역시 부평구 부평동 140-11번지,37.5019189,126.7314028,단독주택,119.97
인천광역시 부평구 부평동 140-1번지,37.5021282,126.7313605,공동주택,793.92
인천광역시 부평구 부평동 140-4번지,37.5019915,126.7313394,공동주택,554.88
인천광역시 부평구 부평동 140-6번지,37.5019639,126.7316166,공동주택,5449.88
인천광역시 부평구 부평동 142-12번지,37.5024863,126.7330593,단독주택,154.865
인천광역시 부평구 부평동 142-13번지,37.5023901,126.7330514,단독주택,169.45
인천광역시 부평구 부평동 142-14번지,37.5023903,126.7331881,단독주택,148.14
인천광역시 부평구 부평동 142-15번지,37.5024807,126.7332153,단독주택,151.17
인천광역시 부평구 부평동 142-16번지,37.5024845,126.7333369,단독주택,157.63
인천광역시 부평구 부평동 142-17번지,37.5023821,126.7333486,단독주택,144.36
인천광역시 부평구 부평동 142-18번지,37.5023784,126.7334648,단독주택,140.03
인천광역시 부평구 부평동 142-19번지,37.5024637,126.7334921,단독주택,139.09
인천광역시 부평구 부평동 142-2번지,37.5024306,126.7326037,공동주택,696.06
인천광역시 부평구 부평동 142-6번지,37.502231,126.7330387,단독주택,0.81
인천광역시 부평구 부평동 142-6번지,37.502231,126.7330387,제2종근린생활시설,104.19
인천광역시 부평구 부평동 142-7번지,37.502152,126.7330336,단독주택,124.9
인천광역시 부평구 부평동 142-8번지,37.5022246,126.7331722,단독주택,109.4
인천광역시 부평구 부평동 142-9번지,37.5022151,126.7333043,단독주택,109.38
인천광역시 부평구 부평동 143-13번지,37.5028966,126.7339101,단독주택,245.34
인천광역시 부평구 부평동 143-15번지,37.5025657,126.7338719,공동주택,1116.5700000000002
인천광역시 부평구 부평동 143-15번지,37.5025657,126.7338719,단독주택,62.48
인천광역시 부평구 부평동 143-179번지,37.5022694,126.731683,제1종근린생활시설,149.84
인천광역시 부평구 부평동 143-181번지,37.5024729,126.7317141,단독주택,191.67
인천광역시 부평구 부평동 143-182번지,37.5022816,126.7314674,단독주택,234.28
인천광역시 부평구 부평동 143-183번지,37.5022908,126.7318386,단독주택,142.47
인천광역시 부평구 부평동 143-184번지,37.5025159,126.7318311,단독주택,139.16
인천광역시 부평구 부평동 143-188번지,37.5030317,126.7335777,단독주택,193.82
인천광역시 부평구 부평동 143-191번지,37.5029052,126.7336232,단독주택,168.56
인천광역시 부평구 부평동 143-192번지,37.5024051,126.7313984,공동주택,393.97
인천광역시 부평구 부평동 143-192번지,37.5024051,126.7313984,단독주택,187.76
인천광역시 부평구 부평동 143-195번지,37.5024435,126.7320338,단독주택,169.8075
인천광역시 부평구 부평동 143-196번지,37.5027283,126.7323363,제2종근린생활시설,608.3
인천광역시 부평구 부평동 143-19번지,37.5025972,126.7331192,공동주택,280.66
인천광역시 부평구 부평동 143-203번지,37.5028984,126.7333113,제1종근린생활시설,61.92
인천광역시 부평구 부평동 143-204번지,37.5029192,126.7330725,제1종근린생활시설,213.56
인천광역시 부평구 부평동 143-206번지,37.5027319,126.7330687,공동주택,329.28
인천광역시 부평구 부평동 143-210번지,37.5026635,126.7325259,공동주택,306.48
인천광역시 부평구 부평동 143-212번지,37.5026557,126.7334278,공동주택,623.784
인천광역시 부평구 부평동 143-213번지,37.5026334,126.7335763,공동주택,677.12
인천광역시 부평구 부평동 143-239번지,37.5026764,126.7341145,제1종근린생활시설,493.7
인천광역시 부평구 부평동 143-247번지,37.5026747,126.7339717,공동주택,497.805
인천광역시 부평구 부평동 143-24번지,37.5029921,126.7332814,제1종근린생활시설,138.70000000000002
인천광역시 부평구 부평동 143-25번지,37.5029306,126.7331769,제1종근린생활시설,225.55
인천광역시 부평구 부평동 143-28번지,37.5027075,126.7337192,공동주택,447.84
인천광역시 부평구 부평동 143-29번지,37.502673,126.7319589,단독주택,318.23
인천광역시 부평구 부평동 143-2번지,37.5029578,126.7334333,제2종근린생활시설,783.0
인천광역시 부평구 부평동 143-30번지,37.502536,126.731294,공동주택,517.6
인천광역시 부평구 부평동 143-30번지,37.502536,126.731294,제1종근린생활시설,47.93
인천광역시 부평구 부평동 143-32번지,37.5024482,126.7315062,단독주택,130.72
인천광역시 부평구 부평동 143-33번지,37.5025053,126.7311359,단독주택,218.78
인천광역시 부평구 부평동 143-34번지,37.5025636,126.7314163,단독주택,122.06
인천광역시 부평구 부평동 143-36번지,37.502364,126.7309902,단독주택,38.01
인천광역시 부평구 부평동 143-37번지,37.502364,126.7309902,단독주택,41.31
인천광역시 부평구 부평동 143-3번지,37.502888,126.7340684,공동주택,505.28
인천광역시 부평구 부평동 143-41번지,37.502594,126.7315436,제1종근린생활시설,21.65
인천광역시 부평구 부평동 143-42번지,37.5025777,126.7314934,제1종근린생활시설,130.45
인천광역시 부평구 부평동 143-45번지,37.5030672,126.7338572,제2종근린생활시설,491.48
인천광역시 부평구 부평동 143-46번지,37.5026936,126.7330027,단독주택,71.14
인천광역시 부평구 부평동 143-4번지,37.5026709,126.7332619,공동주택,328.572
인천광역시 부평구 부평동 143-4번지,37.5026709,126.7332619,단독주택,130.48999999999998
인천광역시 부평구 부평동 143-50번지,37.5028661,126.732824,단독주택,344.84
인천광역시 부평구 부평동 143-51번지,37.5027388,126.7328392,단독주택,348.03
인천광역시 부평구 부평동 143-52번지,37.5026229,126.7328379,단독주택,99.72
인천광역시 부평구 부평동 143-53번지,37.50255,126.7328491,제2종근린생활시설,61.8
인천광역시 부평구 부평동 143-54번지,37.5027232,126.7326961,단독주택,60.74
인천광역시 부평구 부평동 143-55번지,37.5026076,126.7327258,단독주택,244.99
인천광역시 부평구 부평동 143-57번지,37.5027938,126.7324859,제2종근린생활시설,511.2
인천광역시 부평구 부평동 143-58번지,37.5025503,126.7325726,제2종근린생활시설,239.04
인천광역시 부평구 부평동 143-59번지,37.5026944,126.732173,제1종근린생활시설,655.46
인천광역시 부평구 부평동 143-60번지,37.5030754,126.7337006,단독주택,53.13
인천광역시 부평구 부평동 143-63번지,37.5025485,126.7321888,단독주택,108.75
인천광역시 부평구 부평동 143-64번지,37.5025699,126.7322975,단독주택,109.83
인천광역시 부평구 부평동 143-65번지,37.5025753,126.7324089,단독주택,120.81
인천광역시 부평구 부평동 143-66번지,37.5024609,126.7323397,단독주택,112.47
인천광역시 부평구 부평동 143-67번지,37.5024364,126.7322259,단독주택,109.83
인천광역시 부평구 부평동 143-6번지,37.5028429,126.7326697,단독주택,413.24
인천광역시 부평구 부평동 143-71번지,37.5023722,126.7311822,제1종근린생활시설,1492.33
인천광역시 부평구 부평동 143-7번지,37.5025458,126.7319966,단독주택,64.6
인천광역시 부평구 부평동 143-8번지,37.5026281,126.7317733,제2종근린생활시설,546.984
인천광역시 부평구 부평동 143-9번지,37.5023855,126.730594,제1종근린생활시설,420.4
인천광역시 부평구 부평동 143번지,37.5030584,126.7340002,단독주택,157.04
인천광역시 부평구 부평동 144-10번지,37.5023681,126.7341333,단독주택,339.0
인천광역시 부평구 부평동 144-11번지,37.5021668,126.7339949,공동주택,327.85
인천광역시 부평구 부평동 144-12번지,37.5021532,126.7341204,제2종근린생활시설,387.4
인천광역시 부평구 부평동 144-1번지,37.5024025,126.7336193,공동주택,328.32
인천광역시 부평구 부평동 144-3번지,37.5022089,126.733437,단독주택,130.77
인천광역시 부평구 부평동 144-5번지,37.5021916,126.7337053,공동주택,656.87
인천광역시 부평구 부평동 144-7번지,37.5023938,126.733748,공동주택,323.46
인천광역시 부평구 부평동 144-8번지,37.5023869,126.7338773,공동주택,323.52
인천광역시 부평구 부평동 144-9번지,37.5023751,126.7340061,단독주택,378.76
인천광역시 부평구 부평동 145-32번지,37.5019256,126.7343138,단독주택,192.44
인천광역시 부평구 부평동 145-34번지,37.5018096,126.7343277,단독주택,285.51
인천광역시 부평구 부평동 145-35번지,37.5017892,126.7344193,단독주택,181.1
인천광역시 부평구 부평동 146-10번지,37.49561,126.7295603,공동주택,765.44
인천광역시 부평구 부평동 146-10번지,37.49561,126.7295603,단독주택,54.34
인천광역시 부평구 부평동 146-11번지,37.495752,126.7295736,공동주택,658.96
인천광역시 부평구 부평동 146-13번지,37.4954838,126.7294997,단독주택,152.58
인천광역시 부평구 부평동 146-15번지,37.4971004,126.7299089,제1종근린생활시설,2342.69
인천광역시 부평구 부평동 146-16번지,37.4970892,126.7295834,제1종근린생활시설,1324.32
인천광역시 부평구 부평동 146-18번지,37.4961544,126.7298673,공동주택,2152.74
인천광역시 부평구 부평동 146-1번지,37.4974693,126.7298846,의료시설,1784.83
인천광역시 부평구 부평동 146-21번지,37.4959849,126.7295949,공동주택,753.48
인천광역시 부평구 부평동 146-22번지,37.4958814,126.7295856,공동주택,625.44
인천광역시 부평구 부평동 146-23번지,37.495834,126.7298381,공동주택,3051.13
인천광역시 부평구 부평동 146-24번지,37.4969442,126.7297624,제1종근린생활시설,1983.99
인천광역시 부평구 부평동 146-26번지,37.4966488,126.7298928,공동주택,8702.95
인천광역시 부평구 부평동 146-29번지,37.4963184,126.7296096,제2종근린생활시설,783.7
