,대지위치,주용도코드명,연면적
9670,인천광역시 부평구 부평동 754-121번지,제1종근린생활시설,469.2
9671,인천광역시 부평구 부평동 754-124번지,제1종근린생활시설,414.63
9672,인천광역시 부평구 부평동 754-126번지,단독주택,42.31
9673,인천광역시 부평구 부평동 754-128번지,단독주택,59.410000000000004
9674,인천광역시 부평구 부평동 754-1번지,단독주택,392.21000000000004
9675,인천광역시 부평구 부평동 754-27번지,단독주택,53.55
9676,인천광역시 부평구 부평동 754-2번지,단독주택,222.68
9677,인천광역시 부평구 부평동 754-54번지,공동주택,711.44
9678,인천광역시 부평구 부평동 754-56번지,제1종근린생활시설,1142.8
9679,인천광역시 부평구 부평동 754-58번지,제2종근린생활시설,79.38
9680,인천광역시 부평구 부평동 754-60번지,단독주택,584.55
9681,인천광역시 부평구 부평동 754-65번지,공동주택,320.12
9682,인천광역시 부평구 부평동 754-65번지,단독주택,58.78
9683,인천광역시 부평구 부평동 754-66번지,공동주택,329.92
9684,인천광역시 부평구 부평동 754-66번지,단독주택,25.35
9685,인천광역시 부평구 부평동 754-67번지,공동주택,479.99
9686,인천광역시 부평구 부평동 754-68번지,단독주택,57.29
9687,인천광역시 부평구 부평동 754-69번지,단독주택,60.83
9688,인천광역시 부평구 부평동 754-76번지,단독주택,311.57
9689,인천광역시 부평구 부평동 754-78번지,단독주택,222.17
9690,인천광역시 부평구 부평동 754-80번지,공동주택,634.52
9691,인천광역시 부평구 부평동 754-81번지,제1종근린생활시설,130.12
9692,인천광역시 부평구 부평동 754-82번지,단독주택,284.42
9693,인천광역시 부평구 부평동 754-84번지,공동주택,523.38
9694,인천광역시 부평구 부평동 754-85번지,공동주택,520.62
9695,인천광역시 부평구 부평동 754-87번지,단독주택,31.74
9696,인천광역시 부평구 부평동 754-92번지,제1종근린생활시설,1892.69
9697,인천광역시 부평구 부평동 754-93번지,단독주택,357.18
9698,인천광역시 부평구 부평동 754-94번지,단독주택,517.92
9699,인천광역시 부평구 부평동 754-97번지,단독주택,310.31
9700,인천광역시 부평구 부평동 754-99번지,제1종근린생활시설,112.34
9701,인천광역시 부평구 부평동 754번지,단독주택,235.03
9702,인천광역시 부평구 부평동 755번지,단독주택,220.15
9703,인천광역시 부평구 부평동 756-101번지,단독주택,66.12
9704,인천광역시 부평구 부평동 756-103번지,단독주택,225.75
9705,인천광역시 부평구 부평동 756-104번지,공동주택,413.56
9706,인천광역시 부평구 부평동 756-108번지,공동주택,500.32
9707,인천광역시 부평구 부평동 756-110번지,공동주택,563.48
9708,인천광역시 부평구 부평동 756-111번지,단독주택,68.75
9709,인천광역시 부평구 부평동 756-112번지,공동주택,654.72
9710,인천광역시 부평구 부평동 756-114번지,공동주택,494.16
9711,인천광역시 부평구 부평동 756-119번지,공동주택,528.36
9712,인천광역시 부평구 부평동 756-121번지,단독주택,308.61
9713,인천광역시 부평구 부평동 756-122번지,제2종근린생활시설,982.44
9714,인천광역시 부평구 부평동 756-123번지,공동주택,617.16
9715,인천광역시 부평구 부평동 756-126번지,단독주택,274.46
9716,인천광역시 부평구 부평동 756-129번지,단독주택,175.68
9717,인천광역시 부평구 부평동 756-12번지,단독주택,302.085
9718,인천광역시 부평구 부평동 756-130번지,제2종근린생활시설,119.52
9719,인천광역시 부평구 부평동 756-132번지,단독주택,357.6
9720,인천광역시 부평구 부평동 756-133번지,단독주택,305.41
9721,인천광역시 부평구 부평동 756-134번지,공동주택,521.76
9722,인천광역시 부평구 부평동 756-137번지,단독주택,56.2
9723,인천광역시 부평구 부평동 756-138번지,업무시설,2063.29
9724,인천광역시 부평구 부평동 756-142번지,제1종근린생활시설,475.166
9725,인천광역시 부평구 부평동 756-145번지,제1종근린생활시설,1208.69
9726,인천광역시 부평구 부평동 756-147번지,제2종근린생활시설,1670.8
9727,인천광역시 부평구 부평동 756-14번지,단독주택,376.49
9728,인천광역시 부평구 부평동 756-150번지,공동주택,328.73
9729,인천광역시 부평구 부평동 756-150번지,단독주택,59.5
9730,인천광역시 부평구 부평동 756-151번지,업무시설,4642.5
9731,인천광역시 부평구 부평동 756-154번지,공동주택,329.92
9732,인천광역시 부평구 부평동 756-156번지,공동주택,378.62
9733,인천광역시 부평구 부평동 756-157번지,제1종근린생활시설,990.49
9734,인천광역시 부평구 부평동 756-158번지,제2종근린생활시설,268.4
9735,인천광역시 부평구 부평동 756-165번지,공동주택,214.4
9736,인천광역시 부평구 부평동 756-166번지,단독주택,277.47
9737,인천광역시 부평구 부평동 756-16번지,단독주택,332.71000000000004
9738,인천광역시 부평구 부평동 756-170번지,공동주택,566.88
9739,인천광역시 부평구 부평동 756-170번지,단독주택,49.95
9740,인천광역시 부평구 부평동 756-171번지,공동주택,328.62
9741,인천광역시 부평구 부평동 756-173번지,공동주택,221.88
9742,인천광역시 부평구 부평동 756-175번지,단독주택,208.68
9743,인천광역시 부평구 부평동 756-176번지,공동주택,610.7
9744,인천광역시 부평구 부평동 756-178번지,업무시설,756.73
9745,인천광역시 부평구 부평동 756-17번지,단독주택,25.45
9746,인천광역시 부평구 부평동 756-183번지,공동주택,480.6
9747,인천광역시 부평구 부평동 756-186번지,공동주택,646.02
9748,인천광역시 부평구 부평동 756-188번지,단독주택,264.58
9749,인천광역시 부평구 부평동 756-191번지,공동주택,658.62
9750,인천광역시 부평구 부평동 756-192번지,단독주택,68.91
9751,인천광역시 부평구 부평동 756-193번지,공동주택,435.07
9752,인천광역시 부평구 부평동 756-195번지,단독주택,84.77
9753,인천광역시 부평구 부평동 756-196번지,업무시설,5711.96
9754,인천광역시 부평구 부평동 756-198번지,단독주택,66.57
9755,인천광역시 부평구 부평동 756-19번지,공동주택,553.61
9756,인천광역시 부평구 부평동 756-200번지,단독주택,227.4
9757,인천광역시 부평구 부평동 756-208번지,단독주택,85.95
9758,인천광역시 부평구 부평동 756-214번지,공동주택,573.63
9759,인천광역시 부평구 부평동 756-215번지,단독주택,118.95
9760,인천광역시 부평구 부평동 756-21번지,공동주택,658.21
9761,인천광역시 부평구 부평동 756-220번지,단독주택,321.72
9762,인천광역시 부평구 부평동 756-221번지,공동주택,613.92
9763,인천광역시 부평구 부평동 756-222번지,공동주택,660.81
9764,인천광역시 부평구 부평동 756-223번지,단독주택,82.64
9765,인천광역시 부평구 부평동 756-225번지,공동주택,450.4
9766,인천광역시 부평구 부평동 756-22번지,공동주택,325.98
9767,인천광역시 부평구 부평동 756-233번지,업무시설,4753.88
9768,인천광역시 부평구 부평동 756-245번지,제2종근린생활시설,996.1
9769,인천광역시 부평구 부평동 756-251번지,공동주택,623.43
9770,인천광역시 부평구 부평동 756-252번지,단독주택,90.88
9771,인천광역시 부평구 부평동 756-25번지,공동주택,454.54
9772,인천광역시 부평구 부평동 756-25번지,단독주택,39.67
9773,인천광역시 부평구 부평동 756-264번지,단독주택,195.9
9774,인천광역시 부평구 부평동 756-265번지,제1종근린생활시설,547.68
9775,인천광역시 부평구 부평동 756-266번지,공동주택,611.53
9776,인천광역시 부평구 부평동 756-26번지,단독주택,26.45
9777,인천광역시 부평구 부평동 756-272번지,공동주택,498.35
9778,인천광역시 부평구 부평동 756-273번지,제1종근린생활시설,225.36
9779,인천광역시 부평구 부평동 756-276번지,제2종근린생활시설,380.4
9780,인천광역시 부평구 부평동 756-277번지,제2종근린생활시설,91.01
9781,인천광역시 부평구 부평동 756-278번지,제1종근린생활시설,1023.9
9782,인천광역시 부평구 부평동 756-279번지,업무시설,3388.84
9783,인천광역시 부평구 부평동 756-27번지,단독주택,26.45
9784,인천광역시 부평구 부평동 756-28번지,단독주택,26.45
9785,인천광역시 부평구 부평동 756-29번지,단독주택,39.67
9786,인천광역시 부평구 부평동 756-300번지,공동주택,329.28
9787,인천광역시 부평구 부평동 756-301번지,공동주택,252.0
9788,인천광역시 부평구 부평동 756-303번지,제2종근린생활시설,401.52
9789,인천광역시 부평구 부평동 756-305번지,단독주택,198.0
9790,인천광역시 부평구 부평동 756-306번지,단독주택,221.79
9791,인천광역시 부평구 부평동 756-31번지,제2종근린생활시설,28.0
9792,인천광역시 부평구 부평동 756-32번지,단독주택,199.26
9793,인천광역시 부평구 부평동 756-33번지,단독주택,221.4
9794,인천광역시 부평구 부평동 756-344번지,공동주택,655.39
9795,인천광역시 부평구 부평동 756-348번지,공동주택,1132.1100000000001
9796,인천광역시 부평구 부평동 756-34번지,단독주택,201.285
9797,인천광역시 부평구 부평동 756-354번지,공동주택,598.83
9798,인천광역시 부평구 부평동 756-357번지,공동주택,879.56
9799,인천광역시 부평구 부평동 756-358번지,공동주택,1269.56
9800,인천광역시 부평구 부평동 756-36번지,단독주택,218.5
9801,인천광역시 부평구 부평동 756-37번지,단독주택,283.53
9802,인천광역시 부평구 부평동 756-387번지,공동주택,436.82
9803,인천광역시 부평구 부평동 756-38번지,공동주택,351.05
9804,인천광역시 부평구 부평동 756-391번지,공동주택,941.6600000000001
9805,인천광역시 부평구 부평동 756-395번지,공동주택,1443.92
9806,인천광역시 부평구 부평동 756-396번지,공동주택,659.4
9807,인천광역시 부평구 부평동 756-3번지,공동주택,424.72
9808,인천광역시 부평구 부평동 756-40번지,공동주택,625.85
9809,인천광역시 부평구 부평동 756-41번지,단독주택,200.22
9810,인천광역시 부평구 부평동 756-421번지,공동주택,47929.863
9811,인천광역시 부평구 부평동 756-421번지,제1종근린생활시설,1120.149
9812,인천광역시 부평구 부평동 756-42번지,단독주택,187.11
9813,인천광역시 부평구 부평동 756-43번지,단독주택,244.19
9814,인천광역시 부평구 부평동 756-45번지,단독주택,26.45
9815,인천광역시 부평구 부평동 756-46번지,단독주택,170.48
9816,인천광역시 부평구 부평동 756-47번지,단독주택,198.45
9817,인천광역시 부평구 부평동 756-49번지,공동주택,514.05
9818,인천광역시 부평구 부평동 756-52번지,단독주택,199.97
9819,인천광역시 부평구 부평동 756-53번지,단독주택,169.75
9820,인천광역시 부평구 부평동 756-54번지,단독주택,195.33
9821,인천광역시 부평구 부평동 756-55번지,단독주택,46.38
9822,인천광역시 부평구 부평동 756-56번지,단독주택,209.46
9823,인천광역시 부평구 부평동 756-58번지,제2종근린생활시설,727.46
9824,인천광역시 부평구 부평동 756-60번지,공동주택,319.04
9825,인천광역시 부평구 부평동 756-61번지,제1종근린생활시설,560.01
9826,인천광역시 부평구 부평동 756-63번지,공동주택,477.0
9827,인천광역시 부평구 부평동 756-64번지,공동주택,302.0
9828,인천광역시 부평구 부평동 756-65번지,단독주택,49.59
9829,인천광역시 부평구 부평동 756-66번지,단독주택,266.42
9830,인천광역시 부평구 부평동 756-67번지,제2종근린생활시설,898.56
9831,인천광역시 부평구 부평동 756-70번지,단독주택,329.85
9832,인천광역시 부평구 부평동 756-71번지,공동주택,319.2
9833,인천광역시 부평구 부평동 756-72번지,제2종근린생활시설,564.28
9834,인천광역시 부평구 부평동 756-73번지,단독주택,192.62
9835,인천광역시 부평구 부평동 756-74번지,단독주택,197.01
9836,인천광역시 부평구 부평동 756-75번지,제1종근린생활시설,494.14
