시도명,시군구명,법정읍면동명,법정리명,본번,부번,기초구역번호,2017,2018,2019
인천광역시,부평구,부평동,,185,127,21404,"3,426,000 원","4,083,000 원","4,694,000 원"
인천광역시,부평구,부평동,,160,24,21395,"4,007,000 원","5,028,000 원","6,032,000 원"
인천광역시,부평구,부평동,,185,1,21404,"4,184,000 원","5,043,000 원","5,799,000 원"
인천광역시,부평구,부평동,,160,23,21395,"3,570,000 원","4,125,000 원","4,740,000 원"
인천광역시,부평구,부평동,,182,8,21404,"3,604,000 원","4,174,000 원","4,793,000 원"
인천광역시,부평구,부평동,,160,21,21395,"3,841,000 원","4,438,000 원","5,100,000 원"
인천광역시,부평구,부평동,,182,10,21404,"3,125,000 원","3,590,000 원","3,980,000 원"
인천광역시,부평구,부평동,,160,42,21395,"3,316,000 원","3,841,000 원","4,410,000 원"
인천광역시,부평구,부평동,,160,46,21395,"1,545,000 원","1,681,000 원","1,812,000 원"
인천광역시,부평구,부평동,,160,39,21395,"1,545,000 원","1,681,000 원","1,812,000 원"
인천광역시,부평구,부평동,,182,11,21404,"3,160,000 원","3,630,000 원","4,025,000 원"
인천광역시,부평구,부평동,,160,40,21395,"3,249,000 원","3,763,000 원","4,321,000 원"
인천광역시,부평구,부평동,,160,69,21395,"3,249,000 원","3,763,000 원","4,321,000 원"
인천광역시,부평구,부평동,,182,47,21404,"3,160,000 원","3,630,000 원","4,025,000 원"
인천광역시,부평구,부평동,,160,15,21395,"3,350,000 원","3,880,000 원","4,455,000 원"
인천광역시,부평구,부평동,,160,68,21395,"2,362,000 원","2,543,000 원","2,741,000 원"
인천광역시,부평구,부평동,,182,3,21404,"3,052,000 원","3,324,000 원","3,818,000 원"
인천광역시,부평구,부평동,,160,14,21395,"3,718,000 원","4,306,000 원","4,945,000 원"
인천광역시,부평구,부평동,,182,1,21404,"3,507,000 원","4,029,000 원","4,467,000 원"
인천광역시,부평구,부평동,,179,9,21404,"3,429,000 원","3,846,000 원","4,145,000 원"
인천광역시,부평구,부평동,,160,70,21395,"3,350,000 원","3,880,000 원","4,455,000 원"
인천광역시,부평구,부평동,,160,71,21395,0,0,0
인천광역시,부평구,부평동,,179,8,21404,"3,324,000 원","3,728,000 원","4,018,000 원"
인천광역시,부평구,부평동,,160,72,21395,0,0,0
인천광역시,부평구,부평동,,179,13,21404,"3,090,000 원","3,465,000 원","3,735,000 원"
인천광역시,부평구,부평동,,160,2,21395,0,0,0
인천광역시,부평구,부평동,,179,14,21404,"3,090,000 원","3,465,000 원","3,735,000 원"
인천광역시,부평구,부평동,,160,1,21395,"3,350,000 원","3,730,000 원","4,025,000 원"
인천광역시,부평구,부평동,,179,26,21404,"3,235,000 원","3,627,000 원","3,910,000 원"
인천광역시,부평구,부평동,,179,16,21404,"3,392,000 원","3,804,000 원","4,101,000 원"
인천광역시,부평구,부평동,,179,20,21404,"3,090,000 원","3,465,000 원","3,735,000 원"
인천광역시,부평구,부평동,,549,39,21389,"7,094,000 원","7,308,000 원","7,308,000 원"
인천광역시,부평구,부평동,,549,38,21389,"7,595,000 원","8,276,000 원","9,182,000 원"
인천광역시,부평구,부평동,,194,4,21394,"7,844,000 원","8,550,000 원","9,231,000 원"
인천광역시,부평구,부평동,,194,5,21394,"7,595,000 원","8,276,000 원","9,182,000 원"
인천광역시,부평구,부평동,,549,36,21389,"6,508,000 원","6,896,000 원","7,234,000 원"
인천광역시,부평구,부평동,,194,9,21394,"7,750,000 원","8,445,000 원","9,370,000 원"
인천광역시,부평구,부평동,,549,33,21389,"6,508,000 원","6,896,000 원","7,234,000 원"
인천광역시,부평구,부평동,,194,10,21394,"8,858,000 원","9,652,000 원","10,700,000 원"
인천광역시,부평구,부평동,,549,24,21389,"6,508,000 원","6,896,000 원","7,234,000 원"
인천광역시,부평구,부평동,,549,21,21389,"5,998,000 원","6,356,000 원","6,668,000 원"
인천광역시,부평구,부평동,,199,36,21394,"8,858,000 원","9,366,000 원","10,380,000 원"
인천광역시,부평구,부평동,,199,40,21394,"8,415,000 원","8,295,000 원","9,202,000 원"
인천광역시,부평구,부평동,,126,10,21394,0,"1,135,000 원","1,383,000 원"
인천광역시,부평구,부평동,,549,81,21389,"5,998,000 원","6,356,000 원","6,668,000 원"
인천광역시,부평구,부평동,,549,19,21389,"6,450,000 원","6,835,000 원","7,170,000 원"
인천광역시,부평구,부평동,,549,7,21389,"6,514,000 원","6,903,000 원","7,241,000 원"
인천광역시,부평구,부평동,,549,6,21389,"6,108,000 원","6,404,000 원","6,718,000 원"
인천광역시,부평구,부평동,,549,5,21389,"6,643,000 원","7,040,000 원","7,385,000 원"
인천광역시,부평구,부평동,,549,3,21389,"6,643,000 원","7,040,000 원","7,385,000 원"
인천광역시,부평구,부평동,,199,20,21394,"8,415,000 원","8,295,000 원","9,202,000 원"
인천광역시,부평구,부평동,,549,69,21389,"8,625,000 원","9,140,000 원","9,590,000 원"
인천광역시,부평구,부평동,,199,24,21394,"8,330,000 원","8,206,000 원","9,103,000 원"
인천광역시,부평구,부평동,,199,45,21394,"11,950,000 원","11,950,000 원","12,150,000 원"
인천광역시,부평구,부평동,,126,10,21393,0,"1,135,000 원","1,383,000 원"
인천광역시,부평구,부평동,,543,44,21388,"6,499,000 원","6,890,000 원","6,744,000 원"
인천광역시,부평구,부평동,,212,70,21393,"7,125,000 원","7,555,000 원","7,925,000 원"
인천광역시,부평구,부평동,,543,41,21388,"5,580,000 원","6,080,000 원","6,560,000 원"
인천광역시,부평구,부평동,,543,36,21388,0,"6,408,000 원","6,914,000 원"
인천광역시,부평구,부평동,,126,10,21388,0,"1,135,000 원","1,383,000 원"
인천광역시,부평구,부평동,,212,25,21393,"6,026,000 원","6,566,000 원","7,084,000 원"
인천광역시,부평구,부평동,,212,30,21393,"4,354,000 원","4,486,000 원","4,706,000 원"
인천광역시,부평구,부평동,,543,35,21388,0,"5,958,000 원","6,428,000 원"
인천광역시,부평구,부평동,,543,98,21388,"4,329,000 원","4,590,000 원","4,950,000 원"
인천광역시,부평구,부평동,,543,34,21388,"4,354,000 원","4,486,000 원","4,706,000 원"
인천광역시,부평구,부평동,,212,10,21393,"4,810,000 원","5,100,000 원","5,500,000 원"
인천광역시,부평구,부평동,,543,33,21388,"1,993,000 원","2,463,000 원","2,822,000 원"
인천광역시,부평구,부평동,,543,65,21388,"1,296,000 원","1,601,000 원","1,835,000 원"
인천광역시,부평구,부평동,,543,92,21388,"2,033,000 원","2,513,000 원","2,879,000 원"
인천광역시,부평구,부평동,,543,66,21388,"2,033,000 원","2,513,000 원","2,879,000 원"
인천광역시,부평구,부평동,,543,91,21388,"2,026,000 원","2,452,000 원","2,716,000 원"
인천광역시,부평구,부평동,,543,89,21388,"3,955,000 원","4,075,000 원","4,275,000 원"
인천광역시,부평구,부평동,,212,11,21393,"4,810,000 원","5,100,000 원","5,500,000 원"
인천광역시,부평구,부평동,,543,30,21388,"4,329,000 원","4,590,000 원","4,950,000 원"
인천광역시,부평구,부평동,,543,28,21388,"3,955,000 원","4,075,000 원","4,275,000 원"
인천광역시,부평구,부평동,,206,19,21393,"4,199,000 원","4,452,000 원","4,801,000 원"
인천광역시,부평구,부평동,,543,27,21388,"4,329,000 원","4,590,000 원","4,950,000 원"
인천광역시,부평구,부평동,,543,26,21388,"3,955,000 원","4,075,000 원","4,275,000 원"
인천광역시,부평구,부평동,,206,20,21393,"4,285,000 원","4,544,000 원","4,900,000 원"
인천광역시,부평구,부평동,,543,97,21388,"4,329,000 원","4,590,000 원","4,950,000 원"
인천광역시,부평구,부평동,,543,96,21388,"4,255,000 원","4,384,000 원","4,599,000 원"
인천광역시,부평구,부평동,,206,21,21393,"4,335,000 원","4,595,000 원","5,440,000 원"
인천광역시,부평구,부평동,,543,24,21388,"4,335,000 원","4,595,000 원","4,955,000 원"
인천광역시,부평구,부평동,,543,22,21388,"3,955,000 원","4,075,000 원","4,275,000 원"
인천광역시,부평구,부평동,,206,24,21393,"4,335,000 원","4,595,000 원","4,955,000 원"
인천광역시,부평구,부평동,,543,21,21388,"3,955,000 원","4,075,000 원","4,275,000 원"
인천광역시,부평구,부평동,,206,25,21393,"4,576,000 원","4,989,000 원","5,532,000 원"
인천광역시,부평구,부평동,,543,6,21388,"3,715,000 원","4,050,000 원","4,370,000 원"
인천광역시,부평구,부평동,,206,1,21393,"4,125,000 원","4,498,000 원","4,988,000 원"
인천광역시,부평구,부평동,,543,74,21388,"3,715,000 원","4,050,000 원","4,370,000 원"
인천광역시,부평구,부평동,,543,4,21388,"4,291,000 원","4,549,000 원","4,905,000 원"
인천광역시,부평구,부평동,,543,3,21388,"4,759,000 원","5,045,000 원","5,440,000 원"
인천광역시,부평구,부평동,,543,2,21388,"4,673,000 원","5,094,000 원","5,649,000 원"
인천광역시,부평구,부평동,,203,14,21390,"4,125,000 원","4,498,000 원","4,988,000 원"
인천광역시,부평구,부평동,,529,22,21388,"3,225,000 원","3,514,000 원","3,791,000 원"
인천광역시,부평구,부평동,,202,7,21390,"4,125,000 원","4,498,000 원","4,988,000 원"
인천광역시,부평구,부평동,,529,82,21388,"4,210,000 원","4,590,000 원","5,090,000 원"
인천광역시,부평구,부평동,,529,80,21388,"3,225,000 원","3,514,000 원","3,791,000 원"
인천광역시,부평구,부평동,,202,6,21390,"3,225,000 원","3,514,000 원","3,791,000 원"
인천광역시,부평구,부평동,,202,3,21390,"4,546,000 원","4,957,000 원","5,497,000 원"
인천광역시,부평구,부평동,,529,79,21388,"4,194,000 원","4,449,000 원","4,934,000 원"
인천광역시,부평구,부평동,,202,1,21390,"4,673,000 원","5,094,000 원","5,649,000 원"
인천광역시,부평구,부평동,,529,15,21388,"3,697,000 원","4,031,000 원","4,633,000 원"
인천광역시,부평구,부평동,,529,158,21379,0,"4,031,000 원","5,148,000 원"
인천광역시,부평구,부평동,,529,5,21379,"4,280,000 원","4,540,000 원","5,035,000 원"
인천광역시,부평구,부평동,,442,27,21359,"3,697,000 원","4,031,000 원","4,633,000 원"
인천광역시,부평구,부평동,,529,156,21379,"4,280,000 원","4,540,000 원","5,035,000 원"
인천광역시,부평구,부평동,,442,15,21359,"3,163,000 원","3,445,000 원","3,817,000 원"
인천광역시,부평구,부평동,,465,46,21379,"3,650,000 원","3,870,000 원","4,295,000 원"
인천광역시,부평구,부평동,,440,5,21359,"3,163,000 원","3,445,000 원","3,817,000 원"
인천광역시,부평구,부평동,,465,45,21379,"3,480,000 원","3,790,000 원","4,200,000 원"
인천광역시,부평구,부평동,,465,2,21379,"3,285,000 원","3,483,000 원","3,865,000 원"
인천광역시,부평구,부평동,,440,9,21359,"3,514,000 원","3,827,000 원","4,242,000 원"
인천광역시,부평구,부평동,,465,1,21379,"3,613,000 원","3,831,000 원","4,252,000 원"
인천광역시,부평구,부평동,,440,2,21359,"3,406,000 원","3,710,000 원","4,111,000 원"
인천광역시,부평구,부평동,,224,2,21379,"3,406,000 원","3,710,000 원","4,111,000 원"
인천광역시,부평구,부평동,,464,35,21379,"3,163,000 원","3,445,000 원","3,817,000 원"
인천광역시,부평구,부평동,,464,34,21379,"3,306,000 원","3,600,000 원","3,990,000 원"
인천광역시,부평구,부평동,,464,14,21379,"3,486,000 원","3,975,000 원","4,408,000 원"
인천광역시,부평구,부평동,,439,12,21359,"3,375,000 원","3,676,000 원","4,074,000 원"
인천광역시,부평구,부평동,,464,7,21379,"3,132,000 원","3,411,000 원","3,780,000 원"
인천광역시,부평구,부평동,,464,6,21379,"1,436,000 원","1,767,000 원","1,955,000 원"
인천광역시,부평구,부평동,,464,36,21379,"1,638,000 원","2,019,000 원","2,316,000 원"
인천광역시,부평구,부평동,,464,23,21379,"3,178,000 원","3,624,000 원","4,018,000 원"
인천광역시,부평구,부평동,,439,17,21359,"3,069,000 원","3,342,000 원","3,780,000 원"
인천광역시,부평구,부평동,,464,40,21379,"3,415,000 원","3,894,000 원","4,318,000 원"
인천광역시,부평구,부평동,,439,15,21359,"3,520,000 원","4,014,000 원","4,451,000 원"
인천광역시,부평구,부평동,,439,2,21359,"3,069,000 원","3,342,000 원","3,704,000 원"
인천광역시,부평구,부평동,,464,28,21379,"3,069,000 원","3,342,000 원","3,704,000 원"
인천광역시,부평구,부평동,,464,5,21379,"3,064,000 원","3,244,000 원","3,406,000 원"
인천광역시,부평구,부평동,,464,64,21379,"3,071,000 원","3,217,000 원","3,568,000 원"
인천광역시,부평구,부평동,,439,9,21359,"3,746,000 원","3,968,000 원","4,401,000 원"
인천광역시,부평구,부평동,,439,11,21359,"3,064,000 원","3,244,000 원","3,406,000 원"
인천광역시,부평구,부평동,,451,59,21379,"3,705,000 원","3,925,000 원","4,353,000 원"
인천광역시,부평구,부평동,,431,37,21358,"3,370,000 원","3,568,000 원","3,747,000 원"
인천광역시,부평구,부평동,,451,30,21379,"3,245,000 원","3,440,000 원","3,710,000 원"
인천광역시,부평구,부평동,,431,48,21358,"3,064,000 원","3,244,000 원","3,406,000 원"
인천광역시,부평구,부평동,,451,107,21379,"3,071,000 원","3,467,000 원","3,846,000 원"
인천광역시,부평구,부평동,,431,34,21358,"3,064,000 원","3,244,000 원","3,406,000 원"
인천광역시,부평구,부평동,,451,106,21379,"3,341,000 원","3,539,000 원","3,925,000 원"
인천광역시,부평구,부평동,,431,51,21358,"3,200,000 원","3,388,000 원","3,557,000 원"
인천광역시,부평구,부평동,,451,105,21379,"3,375,000 원","3,575,000 원","3,965,000 원"
인천광역시,부평구,부평동,,431,33,21358,"1,398,000 원","1,617,000 원","1,859,000 원"
인천광역시,부평구,부평동,,431,45,21358,"3,375,000 원","3,575,000 원","3,965,000 원"
인천광역시,부평구,부평동,,431,28,21358,"3,405,000 원","3,605,000 원","3,785,000 원"
인천광역시,부평구,부평동,,451,96,21379,"3,064,000 원","3,244,000 원","3,406,000 원"
인천광역시,부평구,부평동,,451,95,21379,"3,631,000 원","3,925,000 원","4,353,000 원"
인천광역시,부평구,부평동,,431,22,21358,"3,064,000 원","3,244,000 원","3,406,000 원"
인천광역시,부평구,부평동,,451,94,21379,"3,064,000 원","3,244,000 원","3,406,000 원"
인천광역시,부평구,부평동,,451,93,21379,"3,520,000 원","3,925,000 원","4,353,000 원"
인천광역시,부평구,부평동,,431,23,21358,"3,064,000 원","3,244,000 원","3,406,000 원"
인천광역시,부평구,부평동,,451,92,21379,"1,228,000 원","1,517,000 원","1,678,000 원"
인천광역시,부평구,부평동,,451,102,21379,"1,191,000 원","1,472,000 원","1,628,000 원"
인천광역시,부평구,부평동,,451,103,21379,"3,064,000 원","3,244,000 원","3,406,000 원"
인천광역시,부평구,부평동,,451,90,21379,"3,375,000 원","3,575,000 원","3,965,000 원"
인천광역시,부평구,부평동,,431,42,21358,"3,064,000 원","3,244,000 원","3,406,000 원"
인천광역시,부평구,부평동,,451,89,21379,"3,496,000 원","3,812,000 원","4,378,000 원"
인천광역시,부평구,부평동,,431,17,21358,"3,496,000 원","3,703,000 원","4,107,000 원"
인천광역시,부평구,부평동,,451,88,21379,"3,496,000 원","3,812,000 원","4,378,000 원"
인천광역시,부평구,부평동,,431,15,21358,"3,689,000 원","3,925,000 원","4,353,000 원"
인천광역시,부평구,부평동,,38,136,21366,"3,150,000 원","3,435,000 원","3,945,000 원"
인천광역시,부평구,부평동,,431,61,21358,"3,213,000 원","3,503,000 원","4,023,000 원"
인천광역시,부평구,부평동,,38,182,21366,"3,213,000 원","3,503,000 원","4,023,000 원"
인천광역시,부평구,부평동,,38,179,21366,"3,150,000 원","3,435,000 원","3,945,000 원"
인천광역시,부평구,부평동,,431,14,21358,"3,040,000 원","3,648,000 원","4,189,000 원"
인천광역시,부평구,부평동,,38,187,21366,"1,536,000 원","1,996,000 원","2,304,000 원"
인천광역시,부평구,부평동,,38,258,21366,"1,488,000 원","1,934,000 원","2,232,000 원"
인천광역시,부평구,부평동,,38,180,21366,"1,536,000 원","1,996,000 원","2,304,000 원"
인천광역시,부평구,부평동,,42,9,21366,"1,488,000 원","1,934,000 원","2,232,000 원"
인천광역시,부평구,부평동,,41,15,21366,"1,536,000 원","1,996,000 원","2,304,000 원"
인천광역시,부평구,부평동,,42,8,21366,"1,519,000 원","1,975,000 원","2,279,000 원"
인천광역시,부평구,부평동,,41,6,21366,"1,488,000 원","1,934,000 원","2,232,000 원"
인천광역시,부평구,부평동,,41,14,21366,"1,488,000 원","1,934,000 원","2,232,000 원"
인천광역시,부평구,부평동,,41,2,21366,"3,458,000 원","3,771,000 원","4,331,000 원"
인천광역시,부평구,부평동,,431,12,21358,"3,200,000 원","3,840,000 원","4,410,000 원"
인천광역시,부평구,부평동,,38,133,21366,"3,150,000 원","3,435,000 원","3,945,000 원"
인천광역시,부평구,부평동,,431,10,21358,0,"3,390,000 원","4,277,000 원"
인천광역시,부평구,부평동,,38,131,21366,"1,293,000 원","1,680,000 원","2,145,000 원"
인천광역시,부평구,부평동,,43,1,21366,"3,040,000 원",0,0
인천광역시,부평구,부평동,,784,24,21366,"3,496,000 원","3,812,000 원","4,378,000 원"
인천광역시,부평구,부평동,,431,8,21358,"1,293,000 원","1,680,000 원","2,145,000 원"
인천광역시,부평구,부평동,,46,7,21366,"1,461,000 원","1,898,000 원","2,410,000 원"
인천광역시,부평구,부평동,,52,16,21366,"3,118,000 원","3,400,000 원","3,905,000 원"
인천광역시,부평구,부평동,,431,46,21358,"1,398,000 원","1,617,000 원","1,859,000 원"
인천광역시,부평구,부평동,,431,4,21358,"3,040,000 원","3,648,000 원","4,277,000 원"
인천광역시,부평구,부평동,,44,9,21366,"3,150,000 원","3,435,000 원","3,945,000 원"
인천광역시,부평구,부평동,,431,3,21358,0,"3,648,000 원","4,410,000 원"
인천광역시,부평구,부평동,,45,4,21366,"3,360,000 원","4,386,000 원","5,043,000 원"
인천광역시,부평구,부평동,,417,16,21354,0,0,"4,378,000 원"
인천광역시,부평구,부평동,,954,0,21366,"833,200 원","909,100 원","1,008,000 원"
인천광역시,부평구,부평동,,431,40,21354,"2,825,000 원","3,390,000 원","3,894,000 원"
인천광역시,부평구,부평동,,52,25,21366,"3,040,000 원",0,0
인천광역시,부평구,부평동,,52,61,21366,"3,360,000 원","3,875,000 원","4,455,000 원"
인천광역시,부평구,부평동,,417,38,21354,"3,360,000 원","3,875,000 원","4,455,000 원"
인천광역시,부평구,부평동,,417,15,21354,"2,825,000 원","3,390,000 원","3,894,000 원"
인천광역시,부평구,부평동,,52,24,21366,"3,360,000 원","3,875,000 원","4,455,000 원"
인천광역시,부평구,부평동,,417,14,21354,"3,360,000 원","3,875,000 원","4,455,000 원"
인천광역시,부평구,부평동,,417,13,21354,"2,848,000 원","3,379,000 원","3,880,000 원"
인천광역시,부평구,부평동,,54,3,21366,"3,360,000 원","3,875,000 원","4,455,000 원"
인천광역시,부평구,부평동,,417,10,21354,"3,729,000 원","4,301,000 원","4,945,000 원"
인천광역시,부평구,부평동,,417,9,21354,"3,413,000 원","3,800,000 원","4,282,000 원"
인천광역시,부평구,부평동,,879,0,21354,"2,345,000 원","2,761,000 원","3,056,000 원"
인천광역시,부평구,부평동,,505,6,21403,"2,101,000 원","2,473,000 원","2,738,000 원"
인천광역시,부평구,부평동,,504,4,21403,"2,058,000 원","2,423,000 원","2,682,000 원"
인천광역시,부평구,부평동,,504,3,21403,"2,260,000 원","2,660,000 원","2,945,000 원"
인천광역시,부평구,부평동,,504,1,21403,"2,711,000 원","2,952,000 원","3,271,000 원"
인천광역시,부평구,부평동,,494,2,21400,"2,101,000 원","2,561,000 원","2,836,000 원"
인천광역시,부평구,부평동,,495,3,21403,"2,418,000 원","2,947,000 원","3,264,000 원"
인천광역시,부평구,부평동,,494,3,21400,"2,101,000 원","2,561,000 원","2,836,000 원"
인천광역시,부평구,부평동,,495,10,21403,"2,656,000 원","3,237,000 원","3,585,000 원"
인천광역시,부평구,부평동,,494,1,21400,"2,122,000 원","2,587,000 원","2,865,000 원"
인천광역시,부평구,부평동,,495,2,21403,"2,330,000 원","2,840,000 원","3,145,000 원"
인천광역시,부평구,부평동,,492,15,21400,"2,213,000 원","2,698,000 원","2,987,000 원"
인천광역시,부평구,부평동,,495,1,21403,"2,213,000 원","2,698,000 원","2,987,000 원"
인천광역시,부평구,부평동,,495,7,21403,"2,213,000 원","2,698,000 원","2,987,000 원"
인천광역시,부평구,부평동,,495,8,21403,"1,774,000 원","2,445,000 원","2,706,000 원"
인천광역시,부평구,부평동,,496,6,21403,"1,791,000 원","2,183,000 원","2,505,000 원"
인천광역시,부평구,부평동,,498,2,21403,"2,122,000 원","2,587,000 원","2,865,000 원"
인천광역시,부평구,부평동,,492,10,21400,"1,771,000 원","2,085,000 원","2,308,000 원"
인천광역시,부평구,부평동,,497,2,21403,"2,122,000 원","2,587,000 원","2,865,000 원"
인천광역시,부평구,부평동,,492,2,21400,"2,059,000 원","2,510,000 원","2,780,000 원"
인천광역시,부평구,부평동,,492,5,21400,"2,059,000 원","2,510,000 원","2,780,000 원"
인천광역시,부평구,부평동,,492,7,21400,"1,707,000 원","2,046,000 원","2,264,000 원"
인천광역시,부평구,부평동,,492,1,21400,"2,213,000 원","2,698,000 원","2,987,000 원"
인천광역시,부평구,부평동,,492,8,21400,"2,190,000 원","2,669,000 원","2,956,000 원"
인천광역시,부평구,부평동,,497,1,21403,"1,046,000 원","1,110,000 원","1,161,000 원"
인천광역시,부평구,부평동,,768,106,21432,"1,423,000 원","1,557,000 원","1,631,000 원"
인천광역시,부평구,부평동,,768,10,21432,"1,230,000 원","1,349,000 원","1,418,000 원"
인천광역시,부평구,부평동,,768,113,21432,"1,613,000 원","1,747,000 원","1,827,000 원"
인천광역시,부평구,부평동,,768,239,21432,"1,635,000 원","1,735,000 원","1,815,000 원"
인천광역시,부평구,부평동,,768,11,21432,"1,635,000 원","1,735,000 원","1,815,000 원"
인천광역시,부평구,부평동,,768,242,21432,"1,230,000 원","1,302,000 원","1,364,000 원"
인천광역시,부평구,부평동,,768,34,21432,"1,230,000 원","1,302,000 원","1,364,000 원"
인천광역시,부평구,부평동,,768,35,21432,"1,195,000 원","1,265,000 원","1,325,000 원"
인천광역시,부평구,부평동,,768,216,21432,"1,635,000 원","1,735,000 원","1,815,000 원"
인천광역시,부평구,부평동,,768,217,21432,"195,200 원","224,100 원","257,400 원"
인천광역시,부평구,부평동,,768,320,21432,0,0,0
인천광역시,부평구,부평동,,34,17,21410,"1,688,000 원","1,835,000 원","2,109,000 원"
인천광역시,부평구,부평동,,756,277,21410,"1,556,000 원","1,692,000 원","1,944,000 원"
인천광역시,부평구,부평동,,756,276,21410,"1,572,000 원","1,710,000 원","1,964,000 원"
인천광역시,부평구,부평동,,756,157,21410,"1,572,000 원","1,745,000 원","2,005,000 원"
인천광역시,부평구,부평동,,756,151,21410,"1,605,000 원","1,745,000 원","2,005,000 원"
인천광역시,부평구,부평동,,756,147,21410,"1,470,000 원","1,675,000 원","1,870,000 원"
인천광역시,부평구,부평동,,756,421,21428,"1,605,000 원","1,745,000 원","2,005,000 원"
인천광역시,부평구,부평동,,756,145,21410,"1,556,000 원","1,692,000 원","1,944,000 원"
인천광역시,부평구,부평동,,756,85,21410,"1,572,000 원","1,710,000 원","1,964,000 원"
인천광역시,부평구,부평동,,756,80,21410,"1,572,000 원","1,710,000 원","1,964,000 원"
인천광역시,부평구,부평동,,756,303,21428,"1,572,000 원","1,710,000 원","1,964,000 원"
인천광역시,부평구,부평동,,756,75,21410,"1,572,000 원","1,710,000 원","1,964,000 원"
인천광역시,부평구,부평동,,756,72,21410,"1,182,000 원","1,334,000 원","1,532,000 원"
인천광역시,부평구,부평동,,756,79,21410,"1,220,000 원","1,377,000 원","1,581,000 원"
인천광역시,부평구,부평동,,756,78,21410,"1,207,000 원","1,377,000 원","1,581,000 원"
인천광역시,부평구,부평동,,756,74,21410,"1,572,000 원","1,710,000 원","1,964,000 원"
인천광역시,부평구,부평동,,756,302,21428,"1,112,000 원","1,256,000 원","1,355,000 원"
인천광역시,부평구,부평동,,756,306,21428,"1,045,000 원","1,194,000 원","1,288,000 원"
인천광역시,부평구,부평동,,756,305,21428,"1,122,000 원","1,294,000 원","1,396,000 원"
인천광역시,부평구,부평동,,756,264,21428,"1,207,000 원","1,377,000 원","1,581,000 원"
인천광역시,부평구,부평동,,756,67,21410,"1,182,000 원","1,334,000 원","1,532,000 원"
인천광역시,부평구,부평동,,756,71,21410,"1,220,000 원","1,377,000 원","1,581,000 원"
인천광역시,부평구,부평동,,756,70,21410,"1,605,000 원","1,745,000 원","2,005,000 원"
인천광역시,부평구,부평동,,756,89,21428,"1,122,000 원","1,294,000 원","1,396,000 원"
인천광역시,부평구,부평동,,756,288,21428,"1,698,000 원","1,846,000 원","2,121,000 원"
인천광역시,부평구,부평동,,756,65,21410,"1,182,000 원","1,334,000 원","1,532,000 원"
인천광역시,부평구,부평동,,756,64,21410,"1,207,000 원","1,377,000 원","1,581,000 원"
인천광역시,부평구,부평동,,756,60,21410,"1,220,000 원","1,377,000 원","1,581,000 원"
인천광역시,부평구,부평동,,756,63,21410,"1,605,000 원","1,745,000 원","2,005,000 원"
인천광역시,부평구,부평동,,756,245,21428,"1,698,000 원","1,846,000 원","2,121,000 원"
인천광역시,부평구,부평동,,756,61,21410,"2,408,000 원","2,550,000 원","2,674,000 원"
인천광역시,부평구,부평동,,756,58,21410,"1,797,000 원","1,954,000 원","2,245,000 원"
인천광역시,부평구,부평동,,756,278,21428,"1,122,000 원","1,691,000 원","1,824,000 원"
인천광역시,부평구,부평동,,41,28,21428,"1,242,000 원","1,404,000 원","1,515,000 원"
인천광역시,부평구,부평동,,756,279,21428,"1,242,000 원","1,404,000 원","1,515,000 원"
인천광역시,부평구,부평동,,756,391,21428,"994,900 원","1,246,000 원","1,293,000 원"
인천광역시,부평구,부평동,,756,395,21428,"725,700 원","750,000 원","774,700 원"
인천광역시,부평구,부평동,,756,396,21428,"2,403,000 원","2,545,000 원","2,668,000 원"
인천광역시,부평구,부평동,,756,397,21428,"615,900 원","652,600 원","686,300 원"
인천광역시,부평구,부평동,,760,389,21409,"2,535,000 원","2,685,000 원","2,815,000 원"
인천광역시,부평구,부평동,,686,0,21409,"1,327,000 원","1,443,000 원","1,658,000 원"
인천광역시,부평구,부평동,,760,383,21409,"2,687,000 원","2,846,000 원","2,983,000 원"
인천광역시,부평구,부평동,,756,88,21428,"2,737,000 원","2,899,000 원","3,040,000 원"
인천광역시,부평구,부평동,,760,377,21409,"2,496,000 원","2,644,000 원","2,772,000 원"
인천광역시,부평구,부평동,,754,56,21408,"1,287,000 원","1,482,000 원","1,597,000 원"
인천광역시,부평구,부평동,,754,101,21408,"1,841,000 원","1,951,000 원","2,042,000 원"
인천광역시,부평구,부평동,,754,128,21408,"1,525,000 원","1,616,000 원","1,692,000 원"
인천광역시,부평구,부평동,,754,92,21408,"1,274,000 원","1,452,000 원","1,565,000 원"
인천광역시,부평구,부평동,,754,85,21408,"1,879,000 원","2,210,000 원","2,381,000 원"
인천광역시,부평구,부평동,,754,93,21408,"1,640,000 원","1,870,000 원","2,015,000 원"
인천광역시,부평구,부평동,,754,84,21408,"1,531,000 원","1,839,000 원","2,036,000 원"
인천광역시,부평구,부평동,,754,94,21408,"2,454,000 원","2,702,000 원","2,906,000 원"
인천광역시,부평구,부평동,,754,82,21408,"1,413,000 원","1,478,000 원","1,547,000 원"
인천광역시,부평구,부평동,,675,0,21424,"2,260,000 원","2,487,000 원","2,676,000 원"
인천광역시,부평구,부평동,,754,71,21408,"1,326,000 원","1,403,000 원","1,469,000 원"
인천광역시,부평구,부평동,,675,1,21424,"2,783,000 원","3,060,000 원","3,292,000 원"
인천광역시,부평구,부평동,,752,61,21408,"2,010,000 원","2,130,000 원","2,230,000 원"
